title,div_id,div_2_id,div_3_id,index_paragraph,index_annotation,mention,mention_without_space,thezoo_uri,id_concept,concept,start,end,annotation_lang,score,category
Departibusanimalium,book_3,chapter_8,section_2,1,1.2_en,cow,cow,<https://opentheso.huma-num.fr/?idc=106536&idt=th310>,106536,http://dbpedia.org/resource/Cattle,543,546,en,0.999971070918009,
Departibusanimalium,book_3,chapter_9,section_1,1,1.0_it,dia,dia,, ,http://it.dbpedia.org/resource/Direzione_Investigativa_Antimafia,386,389,it,0.9917757093287113,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q176799,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:MilitaryUnit"
Departibusanimalium,book_3,chapter_9,section_1,1,1.1_it,tartaruga,tartaruga,<https://opentheso.huma-num.fr/?idc=pcrtaO1Rsn1iPp&idt=th310>,pcrtaO1Rsn1iPp,http://it.dbpedia.org/resource/Testudines,417,420,it,0.9999976117731063,DBpedia:Species
Departibusanimalium,book_3,chapter_9,section_1,1,1.0_en,kidney,kidney,<https://opentheso.huma-num.fr/?idc=105241&idt=th310>,105241,http://dbpedia.org/resource/Kidney,32,34,en,0.9975545669610573,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_9,section_2,1,1.0_it,vento,vento,, ,http://it.dbpedia.org/resource/Vento,104,107,it,0.9764284736830805,
Departibusanimalium,book_3,chapter_9,section_3,1,1.0_it,tetrapodi,tetrapodi,, ,http://it.dbpedia.org/resource/Tetrapoda,281,284,it,0.9999999996442739,DBpedia:Species
Departibusanimalium,book_3,chapter_9,section_3,1,1.0_en,seal,seal,<https://opentheso.huma-num.fr/?idc=pcrtdtX7cfYccQ&idt=th310>,pcrtdtX7cfYccQ,http://dbpedia.org/resource/Pinniped,78,80,en,0.9998861030038148,
Departibusanimalium,book_3,chapter_9,section_3,1,1.1_en,kidney,kidney,<https://opentheso.huma-num.fr/?idc=105241&idt=th310>,105241,http://dbpedia.org/resource/Kidney,417,420,en,0.9688976832617089,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_9,section_5,1,1.0_it,umidità,umidità,, ,http://it.dbpedia.org/resource/Pioggia,206,209,it,0.9999201509301523,
Departibusanimalium,book_3,chapter_9,section_5,1,1.1_it,ipostasi,ipostasi,, ,http://it.dbpedia.org/resource/Ipostasi,252,255,it,0.9999999996980478,
Departibusanimalium,book_3,chapter_9,section_5,1,1.0_en,aorta,aorta,, ,http://dbpedia.org/resource/Aorta,138,141,en,0.9999999872056266,"Wikidata:Q9655,Wikidata:Q4936952,DBpedia:AnatomicalStructure,DBpedia:Artery"
Departibusanimalium,book_3,chapter_9,section_5,1,1.1_en,hypostasis,hypostasis,, ,http://dbpedia.org/resource/Hypostatic_union,296,299,en,0.9931406001948211,
Departibusanimalium,book_3,chapter_9,section_5,1,1.2_en,viscera,viscera,, ,http://dbpedia.org/resource/Offal,469,472,en,0.9956424093388946,
Departibusanimalium,book_3,chapter_9,section_5,1,1.3_en,cyst,cyst,, ,http://dbpedia.org/resource/Cyst,520,523,en,0.9997430891582765,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_3,chapter_9,section_6,1,1.0_en,cyst,cyst,, ,http://dbpedia.org/resource/Cyst,33,35,en,0.9998526422239645,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_3,chapter_9,section_7,1,1.0_it,fegato,fegato,, ,http://it.dbpedia.org/resource/Fegato,67,69,it,0.9999999999910187,
Departibusanimalium,book_3,chapter_9,section_7,1,1.1_it,orecchio,orecchio,, ,http://it.dbpedia.org/resource/Orecchio,553,556,it,0.999999991284767,
Departibusanimalium,book_3,chapter_9,section_7,1,1.0_en,kidney,kidney,<https://opentheso.huma-num.fr/?idc=105241&idt=th310>,105241,http://dbpedia.org/resource/Kidney,57,59,en,0.9993337582224716,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_9,section_7,1,1.1_en,liver,liver,<https://opentheso.huma-num.fr/?idc=105224&idt=th310>,105224,http://dbpedia.org/resource/Liver,68,70,en,0.9999682433220829,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_9,section_7,1,1.2_en,kidney,kidney,<https://opentheso.huma-num.fr/?idc=105241&idt=th310>,105241,http://dbpedia.org/resource/Kidney,92,94,en,0.9993337582224716,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_9,section_7,1,1.3_en,excreta,excreta,, ,http://dbpedia.org/resource/Excretion,227,230,en,0.9924665324183628,
Departibusanimalium,book_3,chapter_9,section_9,1,1.0_en,viscera,viscera,, ,http://dbpedia.org/resource/Offal,298,301,en,0.9999999646273074,
Departibusanimalium,book_3,chapter_9,section_10,1,1.0_it,umidità,umidità,, ,http://it.dbpedia.org/resource/Pioggia,40,42,it,0.9998244077095609,
Departibusanimalium,book_3,chapter_9,section_10,1,1.1_it,ala destra,ala_destra,, ,http://it.dbpedia.org/resource/Attaccante,198,201,it,0.936304605196269,
Departibusanimalium,book_3,chapter_9,section_10,1,1.0_en,winger,winger,, ,http://dbpedia.org/resource/Midfielder,214,217,en,0.9973689240640498,
Departibusanimalium,book_3,chapter_9,section_10,1,1.1_en,ziran,ziran,, ,http://dbpedia.org/resource/Ziran,241,244,en,0.9999999933245931,
Departibusanimalium,book_3,chapter_9,section_10,1,1.2_en,wine,wine,<https://opentheso.huma-num.fr/?idc=pcrt3mTg9h3RFE&idt=th310>,pcrt3mTg9h3RFE,http://dbpedia.org/resource/Wine,310,313,en,0.9995986342302849,"Wikidata:Q2095,DBpedia:Food,DBpedia:Beverage"
Departibusanimalium,book_3,chapter_9,section_12,1,1.0_it,grano,grano,<https://opentheso.huma-num.fr/?idc=pcrtLieaANMAud&idt=th310>,pcrtLieaANMAud,http://it.dbpedia.org/resource/Triticum,43,45,it,0.9971063980804326,DBpedia:Species
Departibusanimalium,book_3,chapter_9,section_12,1,1.1_it,pioni,pioni,, ,http://it.dbpedia.org/resource/Pione,147,150,it,0.997614507698263,
Departibusanimalium,book_3,chapter_9,section_12,1,1.0_en,kidney,kidney,<https://opentheso.huma-num.fr/?idc=105241&idt=th310>,105241,http://dbpedia.org/resource/Kidney,69,71,en,0.9778111158507717,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_9,section_13,1,1.0_it,umidità,umidità,, ,http://it.dbpedia.org/resource/Pioggia,34,36,it,0.940788561518742,
Departibusanimalium,book_3,chapter_9,section_13,1,1.1_it,alcol,alcol,, ,http://it.dbpedia.org/resource/Etanolo,44,46,it,0.6127493224123424,"Wikidata:Q11173,DUL:ChemicalObject,DBpedia:ChemicalSubstance,DBpedia:ChemicalCompound"
Departibusanimalium,book_3,chapter_9,section_13,1,1.2_it,fegato,fegato,, ,http://it.dbpedia.org/resource/Fegato,280,283,it,0.999999965246048,
Departibusanimalium,book_3,chapter_9,section_13,1,1.3_it,milza,milza,, ,http://it.dbpedia.org/resource/Milza,293,296,it,0.9999999999796501,
Departibusanimalium,book_3,chapter_9,section_13,1,1.0_en,aorta,aorta,, ,http://dbpedia.org/resource/Aorta,113,116,en,0.9999994016686542,"Wikidata:Q9655,Wikidata:Q4936952,DBpedia:AnatomicalStructure,DBpedia:Artery"
Departibusanimalium,book_3,chapter_9,section_13,1,1.1_en,liver,liver,<https://opentheso.huma-num.fr/?idc=105224&idt=th310>,105224,http://dbpedia.org/resource/Liver,304,307,en,0.9956667158316392,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_9,section_13,1,1.2_en,spleen,spleen,<https://opentheso.huma-num.fr/?idc=105977&idt=th310>,105977,http://dbpedia.org/resource/Spleen,314,317,en,0.9999920395491074,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_10,section_1,1,1.0_en,distemper,distemper,, ,http://dbpedia.org/resource/Canine_distemper,74,76,en,0.9812177941356908,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_3,chapter_10,section_1,1,1.1_en,wine,wine,<https://opentheso.huma-num.fr/?idc=pcrt3mTg9h3RFE&idt=th310>,pcrt3mTg9h3RFE,http://dbpedia.org/resource/Wine,229,232,en,0.9380452050908565,"Wikidata:Q2095,DBpedia:Food,DBpedia:Beverage"
Departibusanimalium,book_3,chapter_10,section_1,1,1.2_en,cardia,cardia,, ,http://dbpedia.org/resource/Stomach,243,246,en,1.0,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_10,section_2,1,1.0_it,apatia,apatia,, ,http://it.dbpedia.org/resource/Indifferenza,152,155,it,0.9999939299953038,
Departibusanimalium,book_3,chapter_10,section_2,1,1.1_it,flatulenza,flatulenza,, ,http://it.dbpedia.org/resource/Flatulenza,218,221,it,0.9999999999986358,
Departibusanimalium,book_3,chapter_10,section_2,1,1.0_en,soul,soul,, ,http://dbpedia.org/resource/Soul,174,177,en,0.9018107921681837,
Departibusanimalium,book_3,chapter_10,section_2,1,1.1_en,flatulence,flatulence,, ,http://dbpedia.org/resource/Flatulence,220,223,en,0.9999999998983071,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_3,chapter_10,section_3,1,1.0_it,umidità,umidità,, ,http://it.dbpedia.org/resource/Pioggia,278,281,it,0.999942934016974,
Departibusanimalium,book_3,chapter_10,section_4,1,1.0_it,rame,rame,<https://opentheso.huma-num.fr/?idc=pcrt16pnvNar4g&idt=th310>,pcrt16pnvNar4g,http://it.dbpedia.org/resource/Rame,341,344,it,0.9999891789759648,
Departibusanimalium,book_3,chapter_10,section_4,1,1.0_en,copper,copper,<https://opentheso.huma-num.fr/?idc=pcrt16pnvNar4g&idt=th310>,pcrt16pnvNar4g,http://dbpedia.org/resource/Copper,362,365,en,0.9885646559439316,
Departibusanimalium,book_3,chapter_10,section_5,1,1.0_it,vento,vento,, ,http://it.dbpedia.org/resource/Vento,226,229,it,0.9984935080490458,
Departibusanimalium,book_3,chapter_10,section_6,1,1.0_it,ascella,ascella,, ,http://it.dbpedia.org/resource/Ascella,180,183,it,0.9999999988290824,
Departibusanimalium,book_3,chapter_10,section_6,1,1.0_en,mole,mole,<https://opentheso.huma-num.fr/?idc=5073&idt=th310>,5073,http://dbpedia.org/resource/Nevus,157,160,en,0.65666401877603,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_3,chapter_10,section_7,1,1.0_it,Homer,Homer,<https://opentheso.huma-num.fr/?idc=pcrt5nTYoQ2SHR&idt=th310>,pcrt5nTYoQ2SHR,http://it.dbpedia.org/resource/Homer_Simpson,314,317,it,0.9998677526794806,"Wikidata:Q95074,Wikidata:Q24229398,DUL:Agent,DBpedia:Agent,DBpedia:FictionalCharacter"
Departibusanimalium,book_3,chapter_10,section_7,1,1.1_it,Ill,Ill,, ,http://it.dbpedia.org/resource/Ill_(Francia),333,336,it,0.8290388541737768,"Wikidata:Q47521,Wikidata:Q4022,Schema:RiverBodyOfWater,Schema:Place,Schema:BodyOfWater,DBpedia:Stream,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:BodyOfWater,DBpedia:River"
Departibusanimalium,book_3,chapter_10,section_7,1,1.0_en,Homer,Homer,<https://opentheso.huma-num.fr/?idc=pcrt5nTYoQ2SHR&idt=th310>,pcrt5nTYoQ2SHR,http://dbpedia.org/resource/Homer,314,317,en,0.9416463175101327,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Writer"
Departibusanimalium,book_3,chapter_10,section_9,2,2.0_en,Carian,Carian,, ,http://dbpedia.org/resource/Carian_language,22,24,en,0.8009280206525098,"Wikidata:Q315,Schema:Language,DBpedia:Language"
Departibusanimalium,book_3,chapter_10,section_10,1,1.0_en,artery,artery,, ,http://dbpedia.org/resource/Artery,64,66,en,0.9988387361941801,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_10,section_10,1,1.1_en,lung,lung,<https://opentheso.huma-num.fr/?idc=105206&idt=th310>,105206,http://dbpedia.org/resource/Lung,93,95,en,0.9955383274457816,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_11,section_1,1,1.0_it,apatia,apatia,, ,http://it.dbpedia.org/resource/Indifferenza,448,451,it,0.999996253936242,
Departibusanimalium,book_3,chapter_11,section_1,1,1.0_en,viscera,viscera,, ,http://dbpedia.org/resource/Offal,273,276,en,0.9999999554192424,
Departibusanimalium,book_3,chapter_12,section_1,1,1.0_it,to,to,, ,http://it.dbpedia.org/resource/Torino,336,339,it,0.8906400036043042,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:PopulatedPlace"
Departibusanimalium,book_3,chapter_12,section_1,1,1.1_it,pesci,pesci,, ,http://it.dbpedia.org/resource/Pesce,486,489,it,0.9963184302452321,DBpedia:Species
Departibusanimalium,book_3,chapter_12,section_1,1,1.2_it,tetrapodi,tetrapodi,, ,http://it.dbpedia.org/resource/Tetrapoda,493,496,it,0.9999999999844249,DBpedia:Species
Departibusanimalium,book_3,chapter_12,section_1,1,1.3_it,millepiedi,millepiedi,, ,http://it.dbpedia.org/resource/Diplopoda,505,508,it,0.9997870725441531,DBpedia:Species
Departibusanimalium,book_3,chapter_12,section_2,1,1.0_it,fegato,fegato,, ,http://it.dbpedia.org/resource/Fegato,70,72,it,0.9999999837400538,
Departibusanimalium,book_3,chapter_12,section_2,1,1.1_it,sanguinoso,sanguinoso,, ,http://it.dbpedia.org/resource/Attributi_araldici_di_modifica,401,404,it,0.9999999135083082,
Departibusanimalium,book_3,chapter_12,section_2,1,1.0_en,usurer,usurer,, ,http://dbpedia.org/resource/Usury,65,67,en,0.9999999999999432,
Departibusanimalium,book_3,chapter_12,section_2,1,1.1_en,liver,liver,<https://opentheso.huma-num.fr/?idc=105224&idt=th310>,105224,http://dbpedia.org/resource/Liver,72,74,en,0.9998756397201914,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_12,section_2,1,1.2_en,gall,gall,, ,http://dbpedia.org/resource/Gall,249,252,en,0.7636521177746355,
Departibusanimalium,book_3,chapter_12,section_3,1,1.0_it,millepiedi,millepiedi,, ,http://it.dbpedia.org/resource/Diplopoda,38,40,it,0.9930859610645549,DBpedia:Species
Departibusanimalium,book_3,chapter_12,section_3,1,1.1_it,pesci,pesci,, ,http://it.dbpedia.org/resource/Pesce,55,57,it,0.999307969514455,DBpedia:Species
Departibusanimalium,book_3,chapter_12,section_3,1,1.2_it,tartaruga,tartaruga,<https://opentheso.huma-num.fr/?idc=pcrtaO1Rsn1iPp&idt=th310>,pcrtaO1Rsn1iPp,http://it.dbpedia.org/resource/Testudines,194,197,it,0.9978477677854477,DBpedia:Species
Departibusanimalium,book_3,chapter_12,section_3,1,1.0_en,toad,toad,, ,http://dbpedia.org/resource/Toad,172,175,en,0.9993681605324649,
Departibusanimalium,book_3,chapter_12,section_4,1,1.0_it,milza,milza,, ,http://it.dbpedia.org/resource/Milza,12,14,it,0.9997733731693839,
Departibusanimalium,book_3,chapter_12,section_4,1,1.0_en,Spleen,Spleen,, ,http://dbpedia.org/resource/Spleen,9,10,en,0.9999994292382931,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_12,section_4,1,1.1_en,cow,cow,<https://opentheso.huma-num.fr/?idc=106536&idt=th310>,106536,http://dbpedia.org/resource/Cattle,164,167,en,0.9999775320831303,
Departibusanimalium,book_3,chapter_12,section_4,1,1.2_en,chions,chions,, ,http://dbpedia.org/resource/Chions,233,236,en,0.8540108935484185,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement"
Departibusanimalium,book_3,chapter_14,section_1,1,1.0_it,esofago,esofago,, ,http://it.dbpedia.org/resource/Esofago,92,94,it,0.9999999999733404,
Departibusanimalium,book_3,chapter_14,section_1,1,1.1_it,addome,addome,, ,http://it.dbpedia.org/resource/Addome,166,169,it,0.9972376093516448,
Departibusanimalium,book_3,chapter_14,section_1,1,1.0_en,intestine,intestine,<https://opentheso.huma-num.fr/?idc=105223&idt=th310>,105223,http://dbpedia.org/resource/Gastrointestinal_tract,197,200,en,0.9981141662671699,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_14,section_4,1,1.0_it,cammello,cammello,<https://opentheso.huma-num.fr/?idc=pcrt0wSiSXpLTf&idt=th310>,pcrt0wSiSXpLTf,http://it.dbpedia.org/resource/Camelus_bactrianus,521,524,it,0.989919681612815,DBpedia:Species
Departibusanimalium,book_3,chapter_14,section_4,1,1.1_it,cammello,cammello,<https://opentheso.huma-num.fr/?idc=pcrt0wSiSXpLTf&idt=th310>,pcrt0wSiSXpLTf,http://it.dbpedia.org/resource/Camelus_bactrianus,607,610,it,0.989919681612815,DBpedia:Species
Departibusanimalium,book_3,chapter_14,section_4,1,1.0_en,camel,camel,<https://opentheso.huma-num.fr/?idc=pcrt0wSiSXpLTf&idt=th310>,pcrt0wSiSXpLTf,http://dbpedia.org/resource/Camel,507,510,en,0.994566058810011,
Departibusanimalium,book_3,chapter_14,section_4,1,1.1_en,amphoteric,amphoteric,, ,http://dbpedia.org/resource/Amphoterism,566,569,en,1.0,
Departibusanimalium,book_3,chapter_14,section_4,1,1.2_en,camel,camel,<https://opentheso.huma-num.fr/?idc=pcrt0wSiSXpLTf&idt=th310>,pcrt0wSiSXpLTf,http://dbpedia.org/resource/Camel,602,605,en,0.994566058810011,
Departibusanimalium,book_3,chapter_14,section_6,1,1.0_it,cammello,cammello,<https://opentheso.huma-num.fr/?idc=pcrt0wSiSXpLTf&idt=th310>,pcrt0wSiSXpLTf,http://it.dbpedia.org/resource/Camelus_bactrianus,14,16,it,0.9999744137424794,DBpedia:Species
Departibusanimalium,book_3,chapter_14,section_6,1,1.1_it,rumina,rumina,, ,http://it.dbpedia.org/resource/Rumina_(divinità),23,25,it,0.8678088753714288,
Departibusanimalium,book_3,chapter_14,section_6,1,1.2_it,Ed,Ed,, ,http://it.dbpedia.org/resource/Personaggi_di_Un_medico_tra_gli_orsi,339,342,it,0.9999277577904004,
Departibusanimalium,book_3,chapter_14,section_6,1,1.0_en,camel,camel,<https://opentheso.huma-num.fr/?idc=pcrt0wSiSXpLTf&idt=th310>,pcrt0wSiSXpLTf,http://dbpedia.org/resource/Camel,17,19,en,0.9999982857868217,
Departibusanimalium,book_3,chapter_14,section_6,1,1.1_en,cud,cud,, ,http://dbpedia.org/resource/Cud,33,35,en,1.0,
Departibusanimalium,book_3,chapter_14,section_7,1,1.0_en,echinos,echinos,, ,http://dbpedia.org/resource/Echinos,59,61,en,0.9999999577698881,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion"
Departibusanimalium,book_3,chapter_14,section_8,1,1.1_it,addome,addome,, ,http://it.dbpedia.org/resource/Addome,296,299,it,0.9999986108097673,
Departibusanimalium,book_3,chapter_14,section_8,1,1.2_it,esofago,esofago,, ,http://it.dbpedia.org/resource/Esofago,368,371,it,1.0,
Departibusanimalium,book_3,chapter_14,section_8,1,1.3_it,addome,addome,, ,http://it.dbpedia.org/resource/Addome,395,398,it,0.9999986108097673,
Departibusanimalium,book_3,chapter_14,section_8,1,1.0_en,genus,genus,, ,http://dbpedia.org/resource/Genus,57,59,en,0.9997923513278235,
Departibusanimalium,book_3,chapter_14,section_8,1,1.1_en,oesophagus,oesophagus,<https://opentheso.huma-num.fr/?idc=105217&idt=th310>,105217,http://dbpedia.org/resource/Esophagus,349,352,en,0.9999998623356513,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_14,section_9,1,1.0_it,umidità,umidità,, ,http://it.dbpedia.org/resource/Pioggia,114,117,it,0.9919985877333612,
Departibusanimalium,book_3,chapter_14,section_9,1,1.0_en,prolobus,prolobus,, ,http://dbpedia.org/resource/Prolobus,53,55,en,0.669467902590299,"Wikidata:Q756,Wikidata:Q19088,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Plant"
Departibusanimalium,book_3,chapter_14,section_10,1,1.0_it,pesci,pesci,, ,http://it.dbpedia.org/resource/Pesce,23,25,it,0.9976242562517517,DBpedia:Species
Departibusanimalium,book_3,chapter_14,section_10,1,1.1_it,squalo,squalo,, ,http://it.dbpedia.org/resource/Selachimorpha,88,90,it,0.9995293844076876,DBpedia:Species
Departibusanimalium,book_3,chapter_14,section_10,1,1.2_it,ruminano,ruminano,, ,http://it.dbpedia.org/resource/Ruminazione,224,227,it,0.9999999549287973,
Departibusanimalium,book_3,chapter_14,section_10,1,1.3_it,carnivoro,carnivoro,, ,http://it.dbpedia.org/resource/Carnivoro,253,256,it,0.8053898976095636,
Departibusanimalium,book_3,chapter_14,section_10,1,1.4_it,rumina,rumina,, ,http://it.dbpedia.org/resource/Rumina_(divinità),263,266,it,0.8678088753714288,
Departibusanimalium,book_3,chapter_14,section_10,1,1.1_en,carnivorous,carnivorous,<https://opentheso.huma-num.fr/?idc=105342&idt=th310>,105342,http://dbpedia.org/resource/Carnivore,252,255,en,0.9999885776102897,
Departibusanimalium,book_3,chapter_14,section_10,1,1.2_en,hornbill,hornbill,, ,http://dbpedia.org/resource/Hornbill,264,267,en,0.9554799309223205,
Departibusanimalium,book_3,chapter_14,section_10,1,1.3_en,cud,cud,, ,http://dbpedia.org/resource/Cud,283,286,en,1.0,
Departibusanimalium,book_3,chapter_14,section_11,1,1.0_en,esper,esper,, ,http://dbpedia.org/resource/Extrasensory_perception,440,443,en,0.8898778304475877,
Departibusanimalium,book_3,chapter_14,section_12,1,1.0_it,pesci,pesci,, ,http://it.dbpedia.org/resource/Pesce,21,23,it,0.9998331183176113,DBpedia:Species
Departibusanimalium,book_3,chapter_14,section_12,1,1.1_it,pesci,pesci,, ,http://it.dbpedia.org/resource/Pesce,71,73,it,0.9998331183176113,DBpedia:Species
Departibusanimalium,book_3,chapter_14,section_12,1,1.2_it,dia,dia,, ,http://it.dbpedia.org/resource/Direzione_Investigativa_Antimafia,244,247,it,0.9969966130252164,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q176799,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:MilitaryUnit"
Departibusanimalium,book_3,chapter_14,section_12,1,1.0_en,intestine,intestine,<https://opentheso.huma-num.fr/?idc=105223&idt=th310>,105223,http://dbpedia.org/resource/Gastrointestinal_tract,189,192,en,0.964794638190942,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_14,section_13,1,1.0_it,pesci,pesci,, ,http://it.dbpedia.org/resource/Pesce,26,28,it,0.9975465286123344,DBpedia:Species
Departibusanimalium,book_3,chapter_14,section_13,1,1.0_en,genus,genus,, ,http://dbpedia.org/resource/Genus,17,19,en,0.9999983814124133,
Departibusanimalium,book_3,chapter_14,section_14,1,1.0_en,dog,dog,<https://opentheso.huma-num.fr/?idc=pcrt4v7jKE3TVw&idt=th310>,pcrt4v7jKE3TVw,http://dbpedia.org/resource/Dog,163,166,en,0.9999993325088735,
Departibusanimalium,book_3,chapter_14,section_14,1,1.1_en,dog,dog,<https://opentheso.huma-num.fr/?idc=pcrt4v7jKE3TVw&idt=th310>,pcrt4v7jKE3TVw,http://dbpedia.org/resource/Dog,296,299,en,0.9999993325088735,
Departibusanimalium,book_3,chapter_14,section_17,1,1.0_it,prurito,prurito,, ,http://it.dbpedia.org/resource/Prurito,339,342,it,0.9999999994641371,"Wikidata:Q12136,DBpedia:Disease"
Departibusanimalium,book_3,chapter_14,section_17,1,1.0_en,colon,colon,, ,http://dbpedia.org/resource/Large_intestine,131,134,en,0.9999997271281503,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_14,section_17,1,1.1_en,caecum,caecum,, ,http://dbpedia.org/resource/Cecum,146,149,en,0.9999999999999147,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_14,section_17,1,1.2_en,intestine,intestine,<https://opentheso.huma-num.fr/?idc=105223&idt=th310>,105223,http://dbpedia.org/resource/Gastrointestinal_tract,160,163,en,0.9983669159059015,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_14,section_18,1,1.0_it,addome,addome,, ,http://it.dbpedia.org/resource/Addome,468,471,it,0.9994454452043988,
Departibusanimalium,book_3,chapter_14,section_18,1,1.1_it,elica,elica,, ,http://it.dbpedia.org/resource/Elica,511,514,it,0.9988606422822215,
Departibusanimalium,book_3,chapter_14,section_18,1,1.0_en,intestine,intestine,<https://opentheso.huma-num.fr/?idc=105223&idt=th310>,105223,http://dbpedia.org/resource/Gastrointestinal_tract,372,375,en,0.9998989634746013,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_14,section_18,1,1.1_en,helix,helix,, ,http://dbpedia.org/resource/Helix,481,484,en,0.9910604649120436,
Departibusanimalium,book_3,chapter_14,section_18,1,1.2_en,feces,feces,, ,http://dbpedia.org/resource/Feces,575,578,en,0.9779755578419187,
Departibusanimalium,book_3,chapter_14,section_19,1,1.0_it,elica,elica,, ,http://it.dbpedia.org/resource/Elica,111,114,it,0.9998985212560982,
Departibusanimalium,book_3,chapter_14,section_19,1,1.0_en,helix,helix,, ,http://dbpedia.org/resource/Helix,118,121,en,0.9964548226303808,
Departibusanimalium,book_3,chapter_14,section_19,1,1.1_en,multitudes,multitudes,, ,http://dbpedia.org/resource/Multitudes,227,230,en,0.9999922410050627,
Departibusanimalium,book_3,chapter_14,section_20,1,1.0_en,manure,manure,<https://opentheso.huma-num.fr/?idc=107703&idt=th310>,107703,http://dbpedia.org/resource/Feces,254,257,en,0.9682781106154599,
Departibusanimalium,book_3,chapter_14,section_20,1,1.1_en,bowel,bowel,, ,http://dbpedia.org/resource/Gastrointestinal_tract,337,340,en,0.9999808269085719,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_14,section_21,1,1.0_it,addome,addome,, ,http://it.dbpedia.org/resource/Addome,295,298,it,0.9978940103232911,
Departibusanimalium,book_3,chapter_14,section_21,1,1.0_en,intestine,intestine,<https://opentheso.huma-num.fr/?idc=105223&idt=th310>,105223,http://dbpedia.org/resource/Gastrointestinal_tract,227,230,en,0.8670977816182986,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_14,section_21,1,1.1_en,cecum,cecum,, ,http://dbpedia.org/resource/Cecum,258,261,en,1.0,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Departibusanimalium,book_3,chapter_15,section_2,1,1.0_en,milk,milk,<https://opentheso.huma-num.fr/?idc=pcrtAWl3eAUQlA&idt=th310>,pcrtAWl3eAUQlA,http://dbpedia.org/resource/Milk,65,67,en,0.8638714201296696,
Departibusanimalium,book_3,chapter_15,section_2,1,1.1_en,milk,milk,<https://opentheso.huma-num.fr/?idc=pcrtAWl3eAUQlA&idt=th310>,pcrtAWl3eAUQlA,http://dbpedia.org/resource/Milk,130,133,en,0.8638714201296696,
