parent_uri,type,id,title,text
http://ns.inria.fr/zoomathia/Aesop/fabulae/218,Paragraph,2,,"Ὁ λόγος δηλοῖ, ὅτι τὰ φοβερὰ τῶν πραγμάτων ἡ συνήθεια μεγάλως καταπραΰνει."
http://ns.inria.fr/zoomathia/Aesop/fabulae/219,Paragraph,1,,"Κάμηλος ποταμὸν διέβαινεν ὀξὺ ῥέοντα. Ἀφο- δεύσασα δὲ, καὶ τὴν κόπρον εὐθὺς ἔμπροσθεν αὑτῆς ἰδοῦσα διὰ τὸ ὀξὺ τοῦ ῥεύματος, εἶπε· ,,τί τοῦτο; τὰ ἐξόπισθέν μου ἔμπροσθέν μου ὁρῶ διερχόμενα.“ Τῇ πόλει, ἧς ἔσχατοι καὶ ἄφρονες κρατοῦσιν ἀντὶ τῶν πρώτων καὶ φρονίμων, ἁρμόζει ὁ μῦθος."
http://ns.inria.fr/zoomathia/Aesop/fabulae/220,Paragraph,1,,"Κάμηλος ἀναγκαζομένη ὑπὸ τοῦ ἰδίου δεσπότου ὀρχεῖσθαι, εἶπεν· ,,ἀλλʼ οὐ μόνον ὀρχουμένη εἰμὶ ἄσχημος, ἀλλὰ καὶ περιπατοῦσα.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/220,Paragraph,2,,"Ὁλόγος ἁρμόδιος πρὸς ἄνδρα, ἐν παντὶ ἔργῳ ἀπρέ- πειαν ἔχοντα."
http://ns.inria.fr/zoomathia/Aesop/fabulae/221,Paragraph,1,,"Τῶν ἀλόγων ζώων βουλευομένων βασιλέα ἑλέσθαι, κάμηλος καὶ ἐλέφας καταστάντες ἐφιλονείκουν, καὶ διὰ τὸ μέγεθος τοῦ σώματος καὶ διὰ τὴν ἰσχὺν ἐλπίζοντες πάντων προκρίνεσθαι. Πίθηκος δὲ ἀμφοτέρους ἀνεπι- τηδείους εἶναι ἔφη, τὴν μὲν κάμηλον, διότι χολὴν οὐκ ἔχει κατὰ τῶν ἀδικούντων, τὸν δὲ ἐλέφαντα, ὅτι δέος ἐστὶ, μὴ χοιρίδιον, ὅ δέδοικεν, ἡμῖν ἐπιτιθῆται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/221,Paragraph,2,,"Ὁ λόγος δηλοῖ, ὅτι πολλοὶ καὶ τῶν μεγίστων πραγ- μάτων διὰ μικρὰν αἰτίαν κωλύονται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/222,Paragraph,1,,"Κάμηλος, θεασαμένη ταῦρον ἐπὶ τοῖς κέρασιν ἀγαλ- λόμενον, φθονήσασα αὐτῷ ἠβουλήθη καὶ αὐτὴ τῶν ἴσων ἐφικέσθαι. Διὸ καὶ παραγενομένη πρὸς τὸν Δία τούτου ἐδέετο, ὅπως αὐτῇκέρατα προσνείμῃ· καὶ ὁ Ζεὺς ἀγανακτήσας κατʼ αὐτῆς, εἴγε μὴ ἀρκοῖτο τῷ μεγέθει τοῦ σώματος καὶ τῇ ἰσχύι, ἀλλὰ καὶ περισσοτέρων ἐπι- θυμοῖ, οὐ μόνον αὐτῇ κέρατα οὐ προσέθηκεν, ἀλλὰ καὶ μέρος τι τῶν ὤτων ἀφείλετο."
http://ns.inria.fr/zoomathia/Aesop/fabulae/222,Paragraph,2,,Οὕτω πολλοὶ διὰ πλεονεξίαν τοῖς ἄλλοις ἐποφθαλ- μίζοντες λανθάνουσι καὶ τῶν ἰδίων στερούμενοι.
http://ns.inria.fr/zoomathia/Aesop/fabulae/223,Paragraph,1,,"Ἔν τινι νησιδίῳ ταῦρος ἐνέμετο· τῇ δὲ τούτου κό- πρῳ κάνθαροι ἐτρέφοντο δύο. Καὶ δὴ τοῦ χειμῶνος ἐνισταμένου ὁ εἷς ἔλεγε πρὸς τὸν ἕτερον, ὡς ἄρα βού- λοιτο δὴ εἰς τὴν ἤπειρον διαπτάσθαι, ἵνα ἐκείνῳ μόνῳ ἡ τροφὴ ἱκανὴ ὑπάρχῃ, καὶ ὡς ἂν ἐκεῖσε ἐλθών τὸν χειμῶνα διαγένηται. Ἔλεγε δὲ ὅτι, ἐὰν πολλὴν εὕρῃ τὴν νομὴν, καὶ αὐτῷ οἴσει. Παραγενόμενος δὲ εἰς τὴν χέρσον, καὶ καταλαβὼν πολλὴν μὲν κόπρον, ὑγρὰν δὲ, μένων ἐνταῦθα ἐτρέφετο. Τοῦ δὲ χειμῶνος διελθόντος πάλιν εἰς τὴν νῆσον διέπτη· ὁ δὲ ἕτερος θεασάμενος αὐτὸν λιπαρὸν καὶ εὐεκτοῦντα, ᾐτιάσατο αὐτὸν, διότι προϋποσχόμενος οὐδὲν ἐκόμισεν. Ὁ δὲ εἶπε· ,,μὴ ἐμὲ μέμφου, τὴν δὲ φύσιν τοῦ τόπου· ἐκεῖθεν γὰρ τρέ- φεσθαι μὲν οἷόν τε, φέρεσθαι δὲ οὐδέν.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/223,Paragraph,2,,"Ὁ λόγος ἁρμόσειεν ἄν πρὸς ἐκείνους, οἵ τὰς φιλίας μέχρις ἑστιάσεως μόνον παρέχονται, περαιτέρω δὲ οὐ- δὲν τοὺς φίλους ὠφελοῦσιν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/224,Paragraph,1,,"Καρκίνος, ἀπὸ τῆς θαλάσσης ἀναβὰς, ἐπί τινος ἐνέμετο τόπου. Ἀλώπηξ δὲ λιμώττουσα, ὡς ἐθεάσατο, προσελθοῦσα ἀνέλαβεν αὐτόν. Ὁ δὲ μέλλων καταβι- βρώσκεσθαι, ἔφη· ,,ἀλλʼ ἔγωγε δίκαια πέπονθα, ὅς, θαλάττιος ὤν, χερσαῖος ἠβουλήθην γενέσθαι.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/224,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι καὶ τῶν ἀνθρώπων οἱ τὰ οἰκεῖα καταλείποντες ἐπιτηδεύματα, καὶ τοῖς μηδὲν προσήκου- σιν ἐπιχειροῦντες, εἰκότως δυστυχοῦσιν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/225,Paragraph,1,,"Ἡ μήτηρ πρὸς τὸν καρκίνον· ,,τί δὴ λοξὴν, ὦ παῖ, βαδίζεις ὁδὸν, ὀρθὴν ἰέναι προσῆκον;“ Ὁ δὲ πρὸς αὐ- τήν· ,,ἡγοῦ τῆς ὁδοῦ, ὦ μῆτερ, καὶ πρὸς αὐτὴν βαδί- ζειν πειράσομαι.“ Τῆς δὲ βαδίζειν ἀπορούσης ὀρθῶς, κατήγορος ὁ παῖς τῆς παρανοίας ἐγένετο."
http://ns.inria.fr/zoomathia/Aesop/fabulae/225,Paragraph,2,,Ῥᾷον παραινεῖν ἃ πονεῖν ὑπῆρξεν ἀδύνατον.
http://ns.inria.fr/zoomathia/Aesop/fabulae/226,Paragraph,1,,"Καρύα τις ἐν ὁδῷ ἱσταμένη καρπὸν ἔφερε πολύν. Οἱ δὲ παροδῖται λίθοις καὶ βάκλοις κατέκλων διὰ τὰ κάρυα. δὲ οἰκτρὸν ἔφη· ,,ὦ ἀθλία ἐγὼ, ὅτι, οὕς τῷ καρπῷ μου εὐφραίνω, ὑπὸ τούτων δεινὰς ἀντι- λαμβάνω χάριτας."
http://ns.inria.fr/zoomathia/Aesop/fabulae/226,Paragraph,2,,"Τοὺς ἀχαρίστους καὶ κακούργους, τοὺς ἀντὶ ἀγα- θῶν κακὰ ἀντιδιδόντας, ὁ μῦθος ἐλέγχει."
http://ns.inria.fr/zoomathia/Aesop/fabulae/227,Paragraph,1,,"Ὁ κάστωρ ζῶόν ἐστι τετράπουν, ἐν λίμναις τὰ πολλὰ διαιτώμενον, οὗ τὰ αἰδοῖά φασιν ἰατροῖς χρήσιμα εἶναι. Οὗτος οὖν, ἐπειδὰν ὑπʼ ἀνθρώπων διωκόμενος καταλαμβάνηται, γινώσκων, οὐ χάριν διώκεται, ἀπο- τεμὼν τὰ ἑαυτοῦ αἰδοῖα ῥίπτει πρὸς τοὺς διώκοντας, καὶ οὕτω σωτηρίας τυγχάνει."
http://ns.inria.fr/zoomathia/Aesop/fabulae/227,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι οὕτω καὶ τῶν ἀνθρώπων οὶ φρόνιμοι ὑπὲρ τῆς ἑαυτῶν σωτηρίας οὐδένα λόγον τῶν χρημάτων ποιοῦνται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/228,Paragraph,1,,"Κεραμεύς τις ἔπλαττε πολλὰς ὄρνεις ἐν τῷ ἐργα- στηρίῳ. Ὄνος δὲ παριὼν, ἀκολουθοῦντος ἀμελῶς τοῦ ὀνηλάτου, παρακύψας διὰ τῆς θυρίδος ἀνέτρεψε τὰς ὄρνιθας, καὶ τὰ ἐν τῷ ἐργαστηρίῳ συνέτριψε σκεύη. Ὁ τοίνυν κύριος τοῦ ἐργαστηρίου ἐπὶ κρίσιν ἢγαγε τὸν ὀνηλάτην. Ἐρωτώμενος δὲ ἐκεῖνος παρὰ τῶν ἀπαν- τώντων, τίνος κρίνοιτο, ἔλεγεν ,,ὄνου παρακύψεως.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/229,Paragraph,1,,"Κηπωρῷ τις ἐπιστὰς ἀρδεύοντι λάχανα ἐπυνθάνετο αὐτοῦ, διʼ ἣν αἰτίαν τὰ μὲν ἄγρια τῶν λαχάνων εὐ- θαλῆ τέ ἐστι καὶ στερεὰ, τὰ δὲ ἥμερα λεπτὰ καὶ μεμα- ρασμένα· κἀκεῖνος ἔφη· ,, ἡ γ τῶν μὲν μήτηρ, τῶν δὲ μητρυιά ἐστι.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/229,Paragraph,2,,Οὕτω καὶ τῶν παίδων οὐχ ὁμοίως τρέφονται οἱ ὑπὸ μητρυιᾶς τρεφόμενοι τοῖς μητέρας ἔχουσι.
http://ns.inria.fr/zoomathia/Aesop/fabulae/230,Paragraph,1,,"Ἀνήρ τις κηπουρόν τινα θεασάμενος τῶν λαχάνων ἀρδείαν ποιούμενον, ἔφη πρὸς αὐτόν· ,,πῶς τὰ μὲν ἄγρια φυτὰ, μήτε φυτευόμενα μήτε ἐργαζόμενα, ὡραῖα πεφύκασι, τὰ δὲ τῆς ὑμῶν φυτηκομίας πολλάκις ξηραί- νεται;“ Ὁ δὲ κηπουρὸς ἀντέφησεν, ,, ὡς τὰ ἄγρια τῶν φυτῶν μόνῃ τῇ θείᾳ προνοίᾳ ἐφορᾶται, τὰ δὲ ἥμερα ὑπὸ χειρὸς ἀνθρωπίνης ἐπιμελεῖται.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/230,Paragraph,2,,"Ὁ λόγος δηλοῖ, ὡς κρείττων ἡ τῶν μητέρων ἀνα- τροφὴ πέφυκε τῆς τῶν μητρυιῶν ἐπιμελείας."
http://ns.inria.fr/zoomathia/Aesop/fabulae/231,Paragraph,1,,"Κηπωροῦ κύων εἰς φρέαρ κατέπεσεν. δὲ κηπω- ρὸς βουλόμενος αὐτὸν ἐκεῖθεν ἀναγαγεῖν, κατῆλθε καὶ αὐτὸς εἰς τὸ φρέαρ. Oíηθεὶς δʼ ὁ κύων, ὡς κατωτέρω μᾶλλον αὐτὸν παραγέγονε καταδῦσαι, τὸν κηπωρὸν στραφεὶς ἔδακεν. Ὁ δὲ μετʼ ὀδύνης ἐπανιών,, δίκαια“ φησὶ ,,πέπονθα· τί δή ποτε γὰρ τὸν αὐτόχειρα σῶσαι ἐσπούδασα;“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/231,Paragraph,2,,Ὁ μῦθος πρὸς ἀδίκους καὶ ἀχαρίστους.
http://ns.inria.fr/zoomathia/Aesop/fabulae/232,Paragraph,1,,"Κιθαρῳδὸς ἄμουσος ἐν κεκονιαμένῳ οἴκῳ συνεχῶς ᾄδων, ἀντηχούσης [δὲ] αὐτῷ τῆς φωνῆς, ὥστε αὐτὸν νο- μίσαι εὔφωνον εἶναι σφόδρα, καὶ δὴ ἐπαρθεὶς ἐπὶ τούτῳ ἔγνω δεῖν καὶ εἰς θέατρον εἰσελθεῖν· ἀφικόμε- νος δὲ ἐπὶ σκηνὴν, καὶ πάνυ κακῶς ᾄδων λίθοις βαλ- λόμενος ἐξηλάθη."
http://ns.inria.fr/zoomathia/Aesop/fabulae/232,Paragraph,2,,"Οὕτω καὶ τῶν ῥητόρων ἔνιοι ἐν σχολαῖς εἶναι τινες δοκοῦντες, ὅταν ἐπὶ τὰς πολιτείας ἀφίκωνται, οὐδενὸς ἄξιοι εὑρίσκονται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/233,Paragraph,1,,"Ἔν τινι μυρσινῶνι κίχλα ἐνέμετο· διὰ δὲ τὴν γλυ- κύτητα τοῦ καρποῦ οὐκ ἀφίστατο. Ἰξευτὴς δὲ παρατη- ρησάμενος ἐμφιλοχωροῦσαν ἰξεύσας συνέλαβε· καὶ δὴ μέλλουσα ἀναιρεῖσθαι ἔφη· ,,δειλαία εἰμὶ, ἥτις διὰ τροφῆς γλυκύτητα ζωῆς στερίσκομαι.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/233,Paragraph,2,,"Ὁ λόγος εὔκαιρος πρὸς ἄνδρα ἄσωτον, διʼ ἡδυπά- θειαν ἀπολωλεκότα ἑαυτόν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/234,Paragraph,1,,"Κλέπται εἴς τινα εἰσελθόντες οἰκίαν, οὐδὲν εὗρον, ὅτι μὴ ἀλεκτρυόνα, καὶ τοῦτον λαβόντες ἀπῄεσαν. Ὁ δὲ μέλλων ὑπʼ αὐτῶν θύεσθαι, ἐδεῖτο, ὡς ἂν αὐτὸν ἀπολύσωσι, λέγων, χρήσιμος εἶναι τοῖς ἀνθρώποις, νυκτὸς αὐτοὺς ἐπὶ τὰ ἔργα ἐγείρων. Οἱ δὲ ἔφασαν· ,,ἀλλὰ διὰ τοῦτό σε μᾶλλον θύομεν· ἐκείνους γὰρ ἐγεί- ρων, κλέπτειν ἡμᾶς οὐκ ἐᾷς.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/234,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι ταῦτα μάλιστα τοῖς πονηροῖς ἐναντιοῦται, ἃ τοῖς χρηστοῖς ἐστιν εὐεργετήματα."
http://ns.inria.fr/zoomathia/Aesop/fabulae/235,Paragraph,1,,"Κλέπτης κατέλυσεν ἔν τινι πανδοχείῳ· διέμενεν δὲ ἐκεῖ ἡμέρας τινὰς προσδοκῶν κλέψαι τι. Ὡς δὲ οὐκ ἐδύνατο τοῦτο ποιῆσαι, μιᾷ τῶν ἡμερῶν ἰδὼν τὸν παν- δοχέα ἐνδυθέντα χιτῶνα ὡραῖον καὶ καινὸν ἦν γὰρ ἑορτὴ, καὶ καθεζόμενον πρὸ τῆς πύλης τοῦ πανδοχείου, καὶ οὐδένα ἄλλον τυχόντα ἐκεῖ, ἐπελθὼν καὶ ὁ κλέπτης ἐκάθισεν πλησίον τοῦ πανδοχέως, καὶ ἤρξατο διηγεῖ- σθαι μετʼ αὐτοῦ. Καὶ διηγούμενοι ὥρᾳ ἱκανῇ, ἐχασμή- σατο ὁ κλέπτης, καὶ ὁμοῦ μετὰ τοῦ χασμᾶσθαι ἀρυᾶτο ὥσπερ λύκος. Ὁ δὲ πανδοχεύς φησι πρὸς αὐτόν· ,,τί οὕτως ποιεῖς;“ Καὶ ὁ κλέπτης ἀπεκρίθη· ,,νῦν ἀναγ- γελῶ σοι· ἀλλὰ δέομαί σου, ἵνα φυλάξῃς τὰ ἱμάτιά μου· ἐνταῦθα γὰρ καταλείψω. Ἐγὼ, κύριέ μου, οὐκ οἶδα, πόθεν μοι ἐπέρχεται τὸ χασμᾶσθαι οὕτως, ἢ διὰ τὰς ἁμαρτίας μου, ἢ διὰ ποίαν αἰτίαν, οὐ γινώσκω· ὅταν οὖν χασμηθῶ τρεῖς βολὰς, γίνομαι λύκος ἐσθίων ἀνθρώπους.· Καὶ ταῦτα εἰπὼν ἐχασμήσατο ἐκ δευτέ- ρου, καὶ πάλιν ὠρυᾶτο, καθάπερ καὶ το πρῶτον. Ἀκού- σας οὖν ταῦτα ὁ πανδοχεὺς καὶ πιστεύσας τῷ κλέπτῃ ἐφοβήθη, καὶ ἀναστὰς ἠβούλετο φυγεῖν· ὁ δὲ κλέπτης δραξάμενος αὐτὸν τοῦ χιτῶνος, παρεκάλει αὐτὸν λέ- γων· ,,ἀνάμεινον, κύριέ μου, καὶ λαβὲ τὰ ἱμάτιά μου, ἵνα μὴ ἀπολέσω αὐτά· καὶ παρακαλῶν αὐτὸν, ἀνοίξας τὸ στόμα αὑτοῦ ἤρξατο χασμᾶσθαι ἐκ τρίτου. Ὁ δὲ πανδοχεὺς φοβηθεὶς, μήπως φάγῃ αὐτὸν, κατέλιπε τὸν ἑαυτοῦ χιτῶνα, καὶ εἰσελθὼν δρομαῖος εἰς τὸ πανδο- χεῖον, κατησφαλίσατο εἰς τὸ ἐνδότερον. Καὶ ὁ κλέπτης λαβών τὸν χιτῶνα ἀπῆλθεν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/235,Paragraph,2,,Οὕτω πανθάνουσιν οἱ τὰ μὴ ἀληθῆ πιστεύοντες.
http://ns.inria.fr/zoomathia/Aesop/fabulae/236,Paragraph,1,,"Κοιλία καὶ πόδες περὶ δυνάμεως ἤριζον. Παρʼ ἕκαστα δὲ τῶν ποδῶν λεγόντων, ὅτι προέχουσι τῇ ἰσχύϊ τοσοῦτον, ὥστε καὶ αὐτὴν τὴν γαστέρα βαστάζειν, ἐκείνη ἀπεκρίνατο· ,,ὦ οὗτοι, ἐὰν μὴ ἐγὼ τροφὴν προσλάβωμαι, οὐδʼ ὑμεῖς βαστάζειν δυνήσεσθε.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/236,Paragraph,2,,"Οὕτω καὶ ἐπὶ τῶν στρατευμάτων ἀδύνατοί εἰσιν οἱ στρατιῶται, ἄν μὴ οἱ στρατηγοὶ ἄριστα φρονῶσι."
http://ns.inria.fr/zoomathia/Aesop/fabulae/237,Paragraph,1,,"Τῷ κόκκυγί φησιν Αἴσωπος ἐρωτῶντιτοὺς λεπτοὺς ὄρνιθας, ὅ,τι φευγοιεν αὐτὸν, εἰπεῖν ἐκείνους, ὡς ἔσται ποτὲ ἱέραξ."
http://ns.inria.fr/zoomathia/Aesop/fabulae/238,Paragraph,1,,"Κολοιὸς λιμώττων ἐπί τινος συκῆς ἐκάθισεν· εὑ- ρὼν δὲ τοὺς ὀλύνθους μηδέπω πεπείρους, προσέμενεν ἕως σῦκα γένωνται. Ἀλώπηξ δὲ θεασαμένη αὐτὸν ἐγ- χρονίζοντα καὶ τὴν αἰτίαν παρʼ αὐτοῦ μαθοῦσα, ἔφη· ,,ἀλλὰ πεπλάνησαι, ὦ οὗτος, ἐλπίδι προσέχων, ἥτις βουκολεῖν μὲν οἶδε, τρέφειν δὲ οὐδαμῶς.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/238,Paragraph,2,,[Πρὸς ἄνδρα φιλόνεικον ὁ λόγος εὔκαιρος.]
http://ns.inria.fr/zoomathia/Aesop/fabulae/239,Paragraph,1,,"Κάλλους ἦν ἀγὼν, καὶ παρὰ τῷ Διὶ κριθησόμενοι πάντες οἱ ὄρνεις ἐφοίτων, Ἑρμοῦ τὴν κυρίαν ὁρίζοντος. Ποταμούς τε καὶ λίμνας ἅπαντες κατελάμβανον, τὰ μὲν φαῦλα τῶν πτερῶν ἀποβάλλοντες, τὰ δὲ κρείττω φαι- δρύνοντες. Κολοιὸς δὲ, οὐδὲν εὐπρεπὲς ἔχων ἀπὸ τῆς φύσεως, ἃ τῶν ἄλλων ἐξέπιπτε, ταῦτα οἰκεῖον συνέ- θηκε κόσμον. Γλαὺξ δὲ μόνη ἐπιγνοῦσα, τὸ ἑαυτῆς ἀφῃρεῖτο τὸν κολοιὸν, καὶ τὰ ἄλλα πράττειν ἀνέπει- θεν. Ἀφαιρεθεὶς δὲ τὰ παρὰ πάντων ὁ κολοιὸς γυμνὸς εἰς τὴν Διὸς ἀφίκετο κρίσιν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/239,Paragraph,2,,Κόσμος ἐπείσακτος αἰσχύνη τοῖς ἔχουσι.
http://ns.inria.fr/zoomathia/Aesop/fabulae/240,Paragraph,1,,"Ζεὺς, βουλόμενος βασιλέα καταστῆσαι ὀρνέων, προθεσμίαν αὐτοῖς ἔταξεν, ἐν παραγενήσονται πάν- τες πρὸς αὐτὸν, ὅπως τὸν ὡραιότερον πάντων κατα- στήσῃ ἐπʼ αὐτούς βασιλέα. Τὰ δὲ παραγενόμενα ἐπί τινα ποταμὸν ἀπενίζοντο. Κολοιὸς δὲ. συνιῶν ἑαυτῷ περικειμένην δυσμορφίαν, ἀπελθὼνκαὶτὰ ἀποπίπτοντα τῶν ὀρνέων πτερὰ συλλεξάμενος, ἑαυτῷ περιέθηκέ τε καὶ προσεκόλλησε. Συνέβη οὖν ἐκ τούτου εὐειδέστε- ρον πάντων γενέσθαι. Ἐπέστη οὖν ἡ ἡμέρα τῆς προ- θεσμίας, καὶ ἦλθον πάντα τὰ ὄρνεα πρὸς τὸν Δία. Τοῦ δὲ Διὸς μέλλοντος χειροτονῆσαι αὐτοῖς τὸν κολοιὸν βασιλέα διὰ τὴν εὐπρέπειαν, ἀγανακτήσαντα τὰ ὄρνεα ἕκαστον τὸ οἰκεῖον πτερὸν ἀφείλετο ἐξ αὐτοῦ· καὶ ὁ κολοιὸς ἦν πάλιν κολοιός."
http://ns.inria.fr/zoomathia/Aesop/fabulae/240,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι καὶ οἱ χρεωφειλέται καὶ ἐπι- κτήτους προσκτώμενοι πλούτους, μέχρις ἄν κατέχωσι τὰ ἀλλότρια, δοκοῦσιν εἶναί τινες· ἐπειδὰν δὲ αὐτὰ ἀπαιτηθῶσιν, ὁποῖοι ἦσαν πρότερον γινώσκονται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/241,Paragraph,1,,"Κολοιὸς, τῷ μεγέθει τῶν ἄλλων κολοιῶν διαφέ- ρων, ὑπερφρονήσας τοὺς ὁμοφύλους παρεγένετο πρὸς τοὺς κόρακας, καὶ τούτοις ἠξίου συνδιαιτᾶσθαι. Οἱ δὲ ἀγνοοῦντες αὐτοῦ τό τε εἶδος καὶ τὴν φωνὴν παίοντες αὐτὸν ἐξέβαλον. Καὶ ὅς ἀπελαθεὶς ὑπʼ αὐτῶν ἧκε πά- λιν εἰς τοὺς κολοιούς· οἱ δὲ ἀγανακτοῦντες ἐπὶ τῇ ὕβρει οὐ προσεδέξαντο αὐτόν· οὕτω τε συνέβη αὐτῷ τῆς μετʼ ἀμφοτέρων διαίτης στερηθῆναι."
http://ns.inria.fr/zoomathia/Aesop/fabulae/241,Paragraph,2,,"Οὕτω καὶ τῶν ἀνθρώπων οἱ τὰς πατρίδας ἀπολιμ- πάνοντες καὶ τὴν ἀλλοδαπὴν προκρίνοντες οὔτε ἐν ἐκείνοις εὐδοκιμοῦσι, καὶ ὑπὸ τῶν ἰδίων πολιτῶν ἀπο- στρέφονται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/242,Paragraph,1,,"Κολοιὸς ἔν τινι περιστερεῶνι περιστερὰς ἰδὼν κα- λῶς τρεφομένας, λευκάνας ἑαυτὸν ἦλθεν, ὡς καὶ αὐ- τὸς τῆς αὐτῆς διαίτης μεταληψόμενος. Αἱ δὲ, μέχρι μὲν ἡσύχαζεν, οἰόμεναι περιστερὰν αὐτὸν εἶναι, προσίεντο· ἐπεὶ δέ ποτε ἐκλαθόμενος ἐφθέγξατο, τηνικαῦτα τὴν αὐτοῦ γνοῦσαι φύσιν, ἐξήλασαν παίουσαι. Καὶ ὃς ἀπο- τυχὼν τῆς ἐνταῦθα τροφῆς, ἐπανῆκε πρὸς τοὺς κο- λοιοὺς πάλιν. Κἀκεῖνοι διὰ τὸ χρῶμα αὐτὸν οὐκ ἐπι- γνόντες, τῆς μεθʼ αὐτῶν διαίτης ἀπεῖρξαν, ὥστε δυοῖν ἐπιθυμήσαντα μηδετέρας τυχεῖν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/242,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι δεῖ καὶ ἡμᾶς τοῖς ἑαυτῶν ἀρ- κεῖσθαι, λογιζομένους, ὅτι ἡ πλεονεξία πρὸς τῷ μηδὲν ὠφελεῖν ἀφαιρεῖται καὶ τὰ προσόντα πολλάκις."
http://ns.inria.fr/zoomathia/Aesop/fabulae/243,Paragraph,1,,"Κολοιόν τις συλλαβὼν καὶ δήσας τον αὐτοῦ πόδα λίνῳ, τοῖς αὑτοῦ παισὶν ἔδωκεν. Ὁ δὲ οὐχ ὑπομείνας τὴν μετʼ ἀνθρώπων δίαιταν, ὡς πρὸς ὀλίγον ἀδείας ἔτυχε, φυγὼν ἧκεν εἰς τὴν ἑαυτοῦ καλιάν. Περιειλη- θέντος δὲ τοῦ δεσμοῦ τοῖς κλάδοις, ἀναπτῆναι μὴ δυ- νάμενος, ἐπειδὴ ἀποθνήσκειν ἔμελλεν, ἔφη πρὸς ἑαυτόν· ,,ἀλλʼ ἔγωγε δείλαιος, ὅστις τὴν μετὰ τῶν ἀν- θρώπων δουλείαν μὴ ὑπομείνας ἔλαθον ἐμαυτὸν καὶ σωτηρίας στερήσας."
http://ns.inria.fr/zoomathia/Aesop/fabulae/243,Paragraph,2,,"Οὗτος ὁ λόγος ἁρμόσειεν ἂν ἐπʼ ἐκείνους τῶν ἀν- θρώπων, οἵτινες μετρίων ἑαυτούς κινδύνων ῥύσασθαι βουλόμενοι ἔλαθον εἰς μείζονα δεινὰ πεσόντες."
http://ns.inria.fr/zoomathia/Aesop/fabulae/244,Paragraph,1,,"Ἀνήρ τις ἀποδημήσας, εἶτα δὲ πάλιν πρὸς τὴν ἑαυ- τοῦ γῆν ἐπανελθὼν, ἄλλα τε πολλὰ ἐν διαφόροις ἠν- δραγαθηκέναι χώραις ἐκόμπαζε, καὶ δὴ κἀν τῇ Ῥόδῳ πεπηδηκέναι πήδημα, οἷον οὐδεὶς τῶν ἐπʼ αὐτοῦ δν- νατὸς ἂν εἴη πηδῆσαι. Πρὸς ταῦτα δὲ καὶ μάρτυρας τοὺς ἐκεῖ παρόντας ἔλεγεν ἔχειν. Τῶν δὲ παρόντων τις ὑπολαβὼν ἔφη· ,,ὦ οὗτος, εἰ ἀληθὲς τοῦτʼ ἔστιν, οὐ- δὲν δεῖ σοι μαρτύρων· ἰδοὺ ἡ Ῥόδος, ἰδοῦ καὶ τὸ πή- δημα.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/244,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι, ἐὰν μὴ πρόχειρος ἡ τοῦ πράγ- ματος ἀπόδειξις ᾖ, πᾶς λόγος περιττός ἐστιν."
