work_title,author,date,div_id,booktitle,div2_id,title_chapter,index_paragraph,latin_text
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_104,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_104,,1,"βλῆμα — δεινὸς γὰρ συγκρύψαι καὶ συσκιάσαι τὰς ἁμαρτίας τῶν
        

        ἀνθρώπων λόγος —, τρίτον δὲ πρὸς ὅλου τοῦ βίου κόσμον· ὁ γὰρ
βελτιῶν ἕκαστον καὶ πάντα ἄγων ἐπὶ τὸ κρεῖττον οὗτός ἐστιν."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_105,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_105,,1,"ἀλλὰ γάρ εἰσι λῶβαί τινες καὶ κῆρες ἀνθρώπων, οἳ καὶ τὸν λόγον ἐνεχυράζουσιν
ἀφαιρούμενοι τοὺς ἔχοντας καί, συναυξῆσαι δέον, ὅλον ὑποτέμνονται,
καθάπερ οἱ τὰ τῶν πολεμίων δῃοῦντες χωρία καὶ τόν τε σῖτον
        

        καὶ τὸν ἄλλον καρπὸν φθείρειν ἐπιχειροῦντες, ὃς ἀφεθεὶς μεγάλη τοῖς
χρησαμένοις ἄν ὄνησις ἦν."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_106,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_106,,1,"πόλεμος οὖν ἐστιν ἐνίοις ἄσπονδος καὶ ἀκήρυκτος πρὸς τὴν λογικὴν φύσιν, οἵτινες τὰς βλάστας αὐτῆς ἀποκείρουσιν
ἐν χρῷ καὶ τὰς πρώτας ἐπιφύσεις ἐκθλίβουσιν, ἄγονον καὶ
στεῖραν, ὡς ἔπος εἰπεῖν, καλῶν ἐπιτηδευμάτων ἀπεργαζόμενοι."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_107,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_107,,1,"ὁρμῶσαν
        

        γὰρ ἔστιν ὅτε πρὸς παιδείαν ἀκατασχέτῳ ῥύμῃ καὶ πληχθεῖσαν
ἔρωτι τῶν φιλοσοφίας θεωρημάτων ὑπὸ βασκανίας καὶ φθόνου δείσαντες,
μὴ μεγάλα πνεύσασα καὶ ἐπὶ μήκιστον ἀρθεῖσα τὰς γλισχρολογίας
αὐτῶν καὶ πιθανὰς κατὰ τῆς ἀληθείας εὑρέσεις ἐπικλύσῃ χειμάρρου
τρόπον, ἑτέρωσε ταῖς ἑαυτῶν κακοτεχνίαις τὴν φορὰν ἔτρεψαν, εἰς
 βαναύσους καὶ
        

        ἀνελευθέρους τέχνας μετοχετευσάμενοι· πολλάκις δὲ καὶ
        
         2 αὐτὸν om., ὅπλον bis habet F 3 οἰκείαις Η2 ἕρκεσιν MA: ἄλκεσιν
GFH1P, ἀλκαῖς Η2 3. 4 τοὺς χειρῶν ἄρχοντας ἀδίκων Oxon. Coll. Novi 143
4 ἀποκρούεσθαι GF 5 ἔδωκεν GFHP πανοπλία F ἀνειλημμένος
GFH 6 post οἰκεῖον add. μὲν GFHP 7 ἀπὸ] ἐπὶ F φερομένας H
8 αἰσχῶν coni. Mang. 10 ὁ λόγος GFHP ὅλου FP (coni. Mang.): ὅλον
ceteri 11 κρείττων F 12 κῆρες HP: κῆραι ceteri οἲ καὶ] αἳ
MA 12. 13 ἐνεχυριάζουσιν AF 13 ἀφαιρούμεναι Α 15 ὃς] ὃ F
16 χρησομένοις conicio ἐνίοις ἐστὶν GFHP 18 χρόνω GFHP
τἀς om. Α 19. 20 ὁρμώσης et πληχθείσης coni. Cohn 20 post παιδείαν
add. τὴν ἱερὰν GFHP 21 τῶν] τῆς H1P, om. Mang. post φιλοσοφίας
add. ἀληθοῦς GFHP ὑπὸ] ἢ τὰς Α βασκάνου Η 22 μεγάλη
GFHP γλισχρολογίας MAP2 (coni. Mang.): αἰσχρολογίας ceteri 23 πιθανὰς]
ras. 2 litt., δεινάς G εὑρέσεις ante κτὰ transpos, GFHP ἐπικλύσει A
24 ante ταῖς add. δὲ PH1 αὐτῶν MA
        


        ἀμβλώσαντες καὶ ἐπιφράξαντες ἀργὸν τὸ μεγαλοφυὲς κατέλιπον, ὥσπερ
βαθύγειον καὶ εὐδαίμονα γῆν ὀρφανῶν παίδων ἐπίτροποι κακοὶ χέρσον,
καὶ οὐκ ᾐδέσθησαν οἱ πάντων ἀνηλεέστατοι τὸ μόνον ἱμάτιον ἀνθρώπου
περισυλῶντες, λόγον· „ἔστι“ γάρ φησι „τοῦτο περιβόλαιον αὐτῷ
 μόνον“ (Exod. 22,27). τί πλὴν 6 λόγος;"
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_108,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_108,,1,"ὥσπερ γὰρ ἵππου τὸ χρεμετίζειν
        

        ἴδιον καὶ τὸ ὑλακτεῖν κυνὸς καὶ βοὸς τὸ μυκᾶσθαι καὶ τὸ
ὠρύεσθαι λέοντος, οὕτω καὶ ἀνθρώπου τὸ λέγειν καὶ αὐτὸς ὁ λόγος.
τοῦτον γὰρ ἔρυμα, περίβλημα, πανοπλίαν, τεῖχος τὸ ζῷον τὸ θεοφιλέστατον,"
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_109,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_109,,1,"ὁ ἄνθρωπος, ἐκ πάντων ἴδιον κεκάρπωται.
        

        διὸ καὶ ἐπιφέρει·
„τοῦτο τὸ ἱμάτιον αὐτὸ μόνον ἀσχημοσύνης αὐτοῦ“ (Exod. 22,
        

        27). τίς ἄλλος γὰρ οὕτως τὰ ὀνείδη καὶ τὰ αἴσχη τοῦ βίου συσκιάζει
καὶ συγκρύπτει, ὡς λόγος; ἀμαθία μὲν γὰρ ἀλόγου φύσεως συγγενὲς
 αἶσχος, παιδεία δὲ ἀδελφὸν λόγου, κόσμος οἰκεῖος."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_110,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_110,,1,"„ἐν τίνι οὖν κοιμηθήσεται“,
τουτέστιν ἠρεμήσει καὶ διαναπαύσεται ἄνθρωπος, πλὴν
ἐν λόγῳ; λόγος γὰρ τὸ βαρυποτμότατον ἡμῶν γένος ἐπικουφίζει. ὥσπερ
        

        οὖν τοὺς λύπαις ἢ φόβοις ἤ τισιν ἄλλοις κακοῖς πιεσθέντας εὐμένεια
καὶ συνήθεια καὶ δεξιότης φίλων πολλάκις ἐθεράπευσεν, οὕτως οὐ
πολλάκις ἀλλ’ ἀεὶ τὸ βαρύτατον ἄχθος, ὅπερ ἐπιτιθέασιν ἡμῖν αἵ τε
τοῦ συνδέτου σώματος ἀνάγκαι καὶ αἱ τῶν ἔξωθεν κατασκηπτόντων
 ἀπροόρατοι συντυχίαι, μόνος ὁ ἀλεξίκακος λόγος ἀπωθεῖται."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_111,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_111,,1,"φίλος γὰρ
        

        καὶ γνώριμος καὶ συνήθης καὶ ἑταῖρος ἡμῖν ἐστιν, ἐνδεδεμένος, μᾶλλον
δὲ ἡρμοσμένος καὶ ἡνωμένος κόλλῃ τινὶ φύσεως ἀλύτῳ καὶ ἀοράτῳ. διὰ
τοῦτο καὶ προλέγει τὰ συνοίσοντα καὶ συμβάντος τινὸς ἀβουλήτου πάρεστιν
αὐτοκέλευστος βοηθήσων, οὐ τὴν ἑτέραν φέρων μόνον ὠφέλειαν, ἣν ὁ
 μὴ δρῶν σύμβουλος ἢ 6 συναγωνιστὴς ἥσυχος, ἀλλ’ ἀμφοτέρας."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_112,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_112,,1,"οὐ γὰρ
        

        ἡμίεργον ἐπιτετήδευκε δύναμιν, ἀλλὰ πάσι τοῖς μέρεσιν ὁλόκληρον· ὅς
        
         3 ἀνηλέστατοι P 3. 4 ἀνθρώπου ἱμάτιον transpos. GFHP 4 περιαλόντες
Α 5 ὁ om. GFHP ὥσπερ MA: ὡς ceteri 7 οὕτως GFHP
8 τοῦτο L πανοπλία F prius τὸ om. GFHP, quo omisso fort. leg.
ζῴων 10 τὸ MA: om. ceteri αὐτὸ M: αὐτῶ GFHP, om. Α
11 ἄλλος Mang.: καλῶς codd., γὰρ ἄλλος conicio, nisi potius καλῶς secl.
12 ἀμαθεία G 14 ὁ ἄνθρωπος G 15 βαρυπονώτατον GFHP 16 γοῦν
conicio τοὺς] ταῖς H 17 συνήθεια Mang.: συνέχεια codd. φίλου G1
18 ἀλλά εἰς τὸ MA αἰεὶ v τε om. GFHP 20 ἀνεξίκακος Α
21 ἐνδεδυμένος G 22 κάλλει G ἀρρήκτῳ coni. Mang. 23 καὶ
om. F ἀβουλήτῳ Α 24 βοηθήσει Α ἑτέρων MA
μόνον φέρων transpos. GFHP 25 ἢ] ἦν Α ὁ Α (Mang.): ὁ μὴ ceteri
ἀλλὰ F, ἀλλά καὶ G 26 μέλεσιν G
        


        γε, κἀν σφαλῇ πείρας ἐν οἷς διανοεῖται ἡ ἔργῳ ἐπεξέρχεται, [ἢ]
τὸ τρίτον ἀφικνεῖται βοήθημα, παρηγορίαν. φάρμακον γὰρ ὡς τραυμάτων,
καὶ ψυχῆς παθῶν ὁ λόγος ἐστὶ σωτήριον, ὃν πρὸ δυσμῶν
ἡλίου“ φησὶ δεῖν ὁ νομοθέτης ἀποδοῦναι (Exod. 22, 26), τουτέστι
        

        πρὶν τὰς τοῦ μεγίστου καὶ ἐπιφανεστάτου θεοῦ καταδῦναι περιλαμπεστάτας
αὐγάς, ἃς δι᾿ ἔλεον τοῦ γένους ἡμῶν εἰς νοῦν τὸν ἀνθρώπινον
οὐρανόθεν ἀποστέλλει."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_113,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_113,,1,"παραμένοντος γὰρ ἐν ψυχῇ τοῦ θεοειδεστάτου καὶ ἀσωμάτου φωτὸς ἀποδώσομεν τὸν ἐνεχυρασθέντα λόγον, ὡς ἱμάτιον,
ἵν’ ἐγγένηται τῷ λαβόντι τὸ ἴδιον ἀνθρώπου κτῆμα τήν τε αἰσχύνην
        

        τοῦ βίου περιστεῖλαι καὶ τῆς θείας ἀπόνασθαι δωρεᾶς καὶ μετ’ ἠρεμίας
 ἀναπαύσασθαι παρουσίᾳ τοιούτου συμβούλου
        

        καὶ προασπιστοῦ τάξιν
ἣν ἐτάχθη μηδέποτε λείψοντος."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_114,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_114,,1,"ἕως οὖν ἔτι σοι τὸ ἱερὸν φέγγος ὁ θεὸς ἀκτινοβολεῖ, σπούδασον ἐν ἡμέρᾳ τὸ ῥύσιον ἀποδοῦναι τῷ κυρίῳ·
δύντος γάρ, ὡς πᾶσα Αἴγυπτος (Exod. 10, 21), ψηλαφητὸν ἕξεις σκότος
        

        τὸν αἰῶνα καὶ πληχθεὶς ἀορασίᾳ καὶ ἀγνοίᾳ, ὧν ἐδόκεις ἐπικρατεῖν
πάντων ἀφαιρεθήσῃ, πρὸς τοῦ βλέποντος Ἰσραήλ, ὃν ἐρρυσίαζες ἀδούλωτον
ὄντα φύσει, δουλούμενος ἀνάγκῃ.
        

        ."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_115,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_115,,1,"τοῦτον δὴ τὸν δόλιχον ἀπεμηκύναμεν οὐκ ἄλλου του χάριν ἢ τοῦ διδάξαι, ὅτι ἡ ἀσκητικὴ
διάνοια κινήσεσιν ἀνωμάλοις πρός τε εὐφορίαν καὶ τοὐναντίον χρωμένη
        

        καὶ τρόπον τινὰ ἀνιοῦσα καὶ κατιοῦσα συνεχῶς, ὅταν μὲν εὐφορῇ καὶ
πρὸς τὸ ὕψος αἴρηται, ταῖς ἀρχετύποις καὶ ἀσωμάτοις ἀκτῖσι τῆς λογικῆς
πηγῆς τοῦ τελεσφόρου θεοῦ περιλάμπεται, ὅταν δὲ καταβαίνῃ καὶ
ἀφορῇ, ταῖς ἐκείνων εἰκόσιν, ἀθανάτοις λόγοις, οὓς καλεῖν ἔθος ἀγγέλους."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_116,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_116,,1,"διὸ καὶ νῦν φησιν· „ἀπήντησε τόπῳ· ἔδυ γὰρ ὁ ἥλιος“
        

        (Gen. 28, 11). ὅταν γὰρ τὴν ψυχὴν ἀπολίπωσιν αἱ τοῦ θεοῦ αὐγαί,
δι’ ὧν σαφέσταται αἱ τῶν πραγμάτων γίνονται καταλήψεις, ἀνατέλλει
        
         1 κἄν] καὶ G σφαλεῖ G ἔργων G ἢ secl. Mang. 2 τὸ
om. AP γὰρ om. P 3 πρὸς F(H1) 4 δεῖν ὁ νομοθέτης GFHP:
Μωυσῆς ωσῆς A) δεῖν MA 5 post μεγίστου add. ἡλίου MA 6 ἡμῶν
om. L ἄνθρωπον G 7 οὐρανὸν GFP, νοῦν Η, sed rursus del.
8 καὶ ἀσωμάτου om. GFHP ἐνεχυριασθέντα Α 9 ἴνα GFHP
11 παρουσίᾳ om. Α τοῦ τοιούτου AF συμβόλου GP 12 λείψαντος
AP, λήψαντος G 14 δύναντος P2, δυνατός Α (corr. Hoesch.) πᾶσαν P
ἀψηλάφητον Α ἕξεις ΑΗ2: ἔξει ceteri 15. 16 πάντων ἀποκρατεῖν GFHP
16 ἀφαιρήσει MA ἐρρυσίαζεις G: ἐρυσίαζες ceteri 18 του] δὴ GFH2, δεῖν
P(H1) 20 καὶ κατιοῦσα om. L 21 τὸ om. GFHP 22 πηγῆς]
αὐγῆς coni. Mang. 23 ἀφορᾶ MAP2 εἰκότι H2, κινήσεσιν Turn.
24 ὑπήντησε V 26 αἱ τῶν – καταλήψεις om. Α
        


        τὸ δεύτερον καὶ ἀσθενέστερον λόγων, οὐκέτι πραγμάτων, φέγγος,
καθάπερ καὶ ἐν τῷδε τῷ κόσμῳ· σελήνη γὰρ τὰ δευτερεῖα ἡλίου
φερομένη καταδύντος ἐκείνου φῶς ἀμυδρότερον ἐπὶ τὴν γῆν ἀποστέλλει."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_117,,1,"οὐδὲ γὰρ περὶ ποταμῶν ἐστιν ἱστορίας ἡ προῦσα
        

        σπουδή, περὶ δὲ βίων τῶν εἰκαζομένων ποταμίοις ῥεύμασιν, ἐναντιουμένων
        
         p. 699 Μ.
        
        ἀλλήλοις. 6 μὲν γὰρ τοῦ σπουδαίου βίος ἐν ἔργοις, ἐν λόγοις
δὲ ὁ τοῦ φαύλου θεωρεῖται λόγος δὲ γλώττῃ καὶ στόματι καὶ χείλεσι
καὶ τοῖς * * *."
Desomniis(lib.i‑ii),PhiloJudaeus,2014,book_2,ΦΙΛΩNΟΣΠEΡΙΤΟΥΘEΟΠEΜΠΤΟΥΣΕΙΝΑΙTΟΥΣΟNEΙΡΟΥΣ,chapter_117,,1,"καὶ τὸ ὑπαντᾶν μέντοι τόπῳ ἢ λόγῳ τοῖς μὴ δυναμένοις τὸν πρὸ
τόπου καὶ λόγου θεὸν ἰδεῖν αὐταρκεστάτη δωρεά, διότι τὴν ψυχὴν
        

        ἀφώτιστον εἰσάπαν οὐκ ἔσχον, ἀλλ’ ἐπειδὴ τὸ ἄκρατον ἐκεῖνο φέγγος
ἀπ’ αὐτῶν ἔδυ, τὸ κεκραμένον ἐκαρπώσαντο. „τοῖς γὰρ υἱοῖς Ἰσραὴλ
φῶς ἦν ἐν πᾶσιν οἷς κατεγίνοντο“, φησὶν ἐν ἐξαγωγῇ (10, 23), ὡς
νύκτα καὶ σκότος ἀεὶ πεφυγαδεῦσθαι, μεθ’ ὧν οἱ τὰ ψυχῆς ὄμματα
πρὸ τῶν σώματος πεπηρωμένοι ζῶσιν , ἀρετῆς αὐγὰς οὐκ εἰδότες."
