work_title,author,editor,date,bookid,booktitle,index_paragraph,latin_text
Acut.sp.,Hippocrates,A.Littre,"June1,2005",27,27.,2,θεράπευε.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",27,27.,3,"ἢν δέ σοι κατάπυκνος ἡ κοιλίη δοκέῃ εἶναι, μαλθακῷ κλύσματι ὑπόκλυζε."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",27,27.,1,"ἢν δὲ φαρμακεῦσαι δόξῃ, ἐλλεβόρῳ ἀσφαλέως ἄνω κάθαιρε· κάτω δὲ μηδενὶ τῶν
					τοιῶνδε."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",27,27.,2,"κράτιστον δὲ, ἐς οὔρησιν καὶ ἐς ἱδρῶτας καὶ ἐς περιπάτους ἄγειν· καὶ τρίψει ἡσύχῳ
					χρέο, ἵνα μὴ πυκνώσῃς τὴν ἕξιν· ἢν δὲ κλινοπετὴς ᾖ, ἄλλοι τριβέτωσαν αὐτόν· κἢν
					μὲν ἐν τῷ θώρηκι ὑπὲρ τῶν φρενῶν λυπέῃ τὸ πάθος, αὐτὸν ἀνακαθίζειν ὡς
					πλειστάκις, καὶ ὡς ἥκιστα προσκλινέσθωσαν ἐς ὅτε δυνατοί εἰσι, καὶ καθίζοντα
					ἀνατρίβειν μιν πουλὺν χρόνον πολλῷ θερμῷ· ἢν δὲ ἐν τῇ κάτω κοιλίῃ ὑπὸ φρένας
					ἴσχῃ τὰ ἀλγήματα, ἀνακέεσθαι ξυμφέρει, καὶ μηδεμίην κίνησιν κινέεσθαι· τῷ
					τοιῷδε"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",27,27.,3,"σώματι μηδὲν προσφέρεσθαι, ἔξω τῆς ἀνατρίψιος."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",27,27.,4,"τὰ δὲ ἐκ τῆς κάτω κοιλίης λυόμενα διʼ οὔρων καὶ ἱδρώτων, ἢν ὀλισθῇ μετρίως, ὑπὸ
					αὐτοματισμοῦ λύεται τὰ σμικρά· τὰ σφοδρὰ δὲ πονηρόν· οἱ τοιοῦτοι γὰρ ἢ
					ἀπόλλυνται, ἢ ἄνευ ἄλλων κακῶν οὐ γίγνονται ὑγιέες, ἀλλʼ ἀποστηρίζει καὶ τὰ
					τοιουτότροπα."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",27,27.,1,"πόμα ὑδρωπιῶντι· κανθαρίδας τρεῖς, ἀφελὼν τὴν κεφαλὴν ἑκάστης, καὶ πόδας καὶ
					πτερὰ, τρίψας ἐν τρισὶ κυάθοισιν ὕδατος τὰ σώματα, ὁκόταν δὲ πονέῃ ὁ πιὼν, θερμῷ
					βρεχέσθω, ὑπαλειψάμενος πρότερον, νῆστις δὲ πινέτω· ἐσθιέτω δὲ ἄρτους θερμοὺς ἐξ
					ἀλείφατος."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",27,27.,1,Ἴσχαιμον.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",27,27.,2,"ὀπὸν συκῆς ἐν εἰρίῳ προσθεῖναι ἔσω πρὸς τὴν φλέβα, ἢ πυτίην ξυστρέψαντα ἐμβῆσαι
					ἐς τὸν μυκτῆρα, ἢ χαλκίτιδος τῷ δακτύλῳ προσεπιπασάμενος πίεσον, καὶ τοὺς
					χόνδρους ἔξωθεν προσπίεζε ἑκατέρωθεν· καὶ τὴν κοιλίην λῦσον ὄνου γάλακτι ἑφθῷ,
					καὶ τὴν κεφαλὴν ξυρῶν ψυκτικὰ πρόσφερε, ἢν ἐν ὥρῃ θερμῇ γίγνηται."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,1,"καῦσος γίγνεται, ὁκόταν ἀναξηρανθέντα τὰ φλέβια ἐν θερινῇ ὥρῃ ἐπισπάσηται δριμέας
					καὶ χολώδεας ἰχῶρας ἐς ἑωυτά· καὶ πυρετὸς πολὺς ἴσχει, τό τε σῶμα ὡς ὑπὸ κόπου
					ἐχόμενον κοπιᾷ καὶ ἀλγέει."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,2,"γίγνεται δὲ ὡς ἐπιτοπουλὺ καὶ ἐκ πορείης μακρῆς καὶ δίψεος μακροῦ, ὁκόταν
					ἀναξηρανθέντα τὰ φλέβια δριμέα καὶ θερμὰ Ῥεύματα ἐπισπάσηται."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,3,"γίγνεται δὲ ἡ γλῶσσα τρηχείη καὶ ξηρὴ καὶ μέλαινα κάρτα· καὶ τὰ περὶ τὴν νηδὺν
					δακνόμενος ἀλγέει· τά τε ὑποχωρήματα ἔξυγρα καὶ ὠχρὰ γίγνεται, καὶ δίψαι σφοδραὶ
					ἔνεισι, καὶ ἀγρυπνίη, ἐνίοτε δὲ καὶ"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,4,παραλλάξιες φρενῶν.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,5,"τῷ τοιῷδε δίδου πίνειν ὕδωρ τε καὶ μελίκρητον ἑφθὸν ὑδαρὲς ὁκόσον ἐθέλει· κἂν
					πικρὸν τὸ στόμα γίγνηται, ἐμέειν ξυμφέρει, καὶ τὴν κοιλίην ὑποκλύσαι· ἢν δὲ μὴ
					πρὸς ταῦτα λύηται, γάλα ὄνου ἑψήσας κάθαιρε."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,6,"ἁλμυρὸν δὲ μηδὲν μηδὲ δριμὺ προσφέρειν, οὐ γὰρ ὑποίσει· Ῥοφήματα δὲ, ἕως ἂν ἔξω
					τῶν κρισίμων γένηται, μὴ δίδου."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,7,"κἢν αἷμα ἐκ τῶν Ῥινῶν Ῥυῇ, λύεται τὸ πάθος, κἢν ἱδρῶτες ἐπιγένωνται κριτικοὶ
					γνήσιοι μετʼ οὔρων λευκῶν. παχέων καὶ λείων ὑφισταμένων, κἢν ἀπόστημά που
					γένηται· ἢν δʼ ἄνευ τούτων λυθῇ, ὑποστροφὴ πάλιν ἔσται τῆς ἀῤῬωστίης, ἢ ἰσχίων
					ἢ σκελέων ἄλγημα ξυμβήσεται, καὶ πτύσεται παχέα, ἢν μέλλῃ ὑγιὴς ἔσεσθαι."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,8,καύσου γένος ἄλλο.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,9,"κοιλίη ὑπάγουσα, δίψης μεστὴ, γλῶσσα τρηχείη, ξηρὴ, ἁλυκώδης·"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,10,οὔρων ἀπόληψις· ἀγρυπνίη· ἀκρωτήρια ἐψυγμένα.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,11,"τῷ τοιούτῳ ἢν μὴ αἷμα ἐκ Ῥινῶν Ῥυῇ, ἢ ἀπόστημα περὶ τράχηλον γένηται, ἢ σκελέων
					ἄλγημα, καὶ πτύσματα παχέα πτύσῃ?̔ταῦτα δὲ ξυστάσης τῆς κοιλίης γίγνεται, ἢ
					ἰσχίου ὀδύνη, ἢ αἰδοίου πελίωμἀ, οὐ κρίνεται· καὶ ὄρχις ἐνταθεὶς κριτικόν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,12,Ῥοφήματα ἐπισπαστικὰ δίδου.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,1,"τὰ δʼ ὀξέα πάθεα, φλεβοτομήσεις, ἢν ἰσχυρὸν φαίνηται τὸ νούσημα, καὶ οἱ ἔχοντες
					ἀκμάζωσι τῇ ἡλικίῃ, καὶ Ῥώμη παρῇ αὐτέοισιν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,2,"ἢν μὲν οὖν σύναγχος ᾖ, ἐκλεικτοῖσιν ἀνακάθαιρε, εἴτʼ ἄλλο τι τῶν πλευριτικῶν· ἢν
					δὲ ἀσθενέστεροι φαίνωνται, ἢ καὶ πλείω τοῦ αἵματος ἀφέλῃς, κλυσμῷ κατὰ τὴν
					κοιλίην χρέεσθαι διὰ τρίτης ἡμέρης, ἕως ἂν ἐν ἀσφαλείῃ γένοιτο ὁ νοσέων, καὶ
					λιμῷ, εἰ χρῄζοι."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,1,"φλεγμαίνοντα ὑποχόνδρια μὴ πνευμάτων ἀπολήψει, φρενῶν ἐντάσιες, ἢ πνευμάτων
					προστάσιες, ὀρθοπνοίης ξηρῆς, οἷσι μὴ πῦον ὕπεστιν, ἀλλὰ ὑπὸ πνεύματος ἀπολήψιος
					τὰ παθήματα ταῦτα ὑπογίγνεται, μάλιστα δὲ ἥπατος περιωδυνίαι, καὶ σπληνὸς βαρέα,
					καὶ ἄλλαι φλεγμασίαι τε καὶ ὑπὲρ φρενῶν περιωδυνίαι, καὶ ξυστροφαὶ νουσημάτων,
					οὐ δύνανται λύεσθαι, ἤν τις πρῶτον ἐπιχειρέῃ φαρμακεύειν· ἀλλὰ φλεβοτομίη τῶν
					τοιῶνδε ἡγεμονικόν ἐστιν· ἔπειτα δὲ ἐπὶ κλυσμὸν, ἢν μὴ μέγα καὶ ἰσχυρὸν"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,2,"τὸ νούσημα ᾖ· εἰ δὲ μὴ, καὶ ὕστερον φαρμακείης δεῖ· δέεται δὲ ἀσφαλείης καὶ
					μετριότητος μετὰ φαρμακείης φλεβοτομίη."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,3,"ὁκόσοι δὲ τὰ φλεγμαίνοντα ἐν ἀρχῇ τῶν νούσων εὐθέως ἐπιχειρέουσι λύειν φαρμακείῃ,
					τοῦ μὲν ξυντεταμένου καὶ φλεγμαίνοντος οὐδὲν ἀφαιρέουσιν· οὐ γὰρ ἐνδιδοῖ ὠμὸν
					ἐὸν τὸ πάθος· τὰ δὲ ἀντέχοντα τῷ νουσήματι καὶ ὑγιεινὰ ξυντήκουσιν· ἀσθενέος δὲ
					τοῦ σώματος γενομένου, τὸ νούσημα ἐπικρατέει· ὁκόταν δὲ τὸ νούσημα ἐπικρατήσῃ
					τοῦ σώματος, τὸ τοιόνδε ἀνιήτως ἔχει."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,1,"τὸ δὲ ἄφωνον τινὰ ἐξαίφνης γενέσθαι, φλεβῶν ἀπολήψιες"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,2,"λυπέουσιν, ἢν ὑγιαίνοντι τόδε ξυμβῇ ἄνευ προφάσιος ἢ ἄλλης αἰτίης ἰσχυρῆς·
					φλεβοτομέειν οὖν χρὴ τὸν βραχίονα τὸν δεξιὸν τὴν ἔσω φλέβα, καὶ ἀφαιρέειν τοῦ
					αἵματος, κατὰ τὴν ἕξιν καὶ τὴν ἡλικίην διαλογιζόμενον τὸ πλεῖον καὶ τὸ
					ἔλασσον."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,3,"ξυμπίπτει δὲ τοῖσι πλείστοισιν αὐτέων τοιάδε· ἐρυθήματα προσώπου, ὀμμάτων
					στάσιες, χειρῶν διαστάσιες, ὀδόντων τρισμοὶ, σφυγμοὶ, σιηγόνων ξυναγωγὴ, καὶ
					κατάψυξις ἀκρωτηρίων, πνευμάτων ἀπολήψιες ἀνὰ τὰς φλέβας."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,1,"ὁκόταν ἀλγήματα προγένηται, μελαίνης χολῆς"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,2,"καὶ δριμέων Ῥευμάτων ἐπιῤῬύσιες γίγνονται· ἀλγέει δὲ τὰ ἐντὸς δακνόμενος·
					δηχθεῖσαι δὲ καὶ λίην ξηραὶ γενόμεναι αἱ φλέβες ἐντείνονταί τε καὶ φλεγμαίνουσαι
					ἐπισπῶνται τὰ ἐπιῤῬέοντα· ὅθεν διαφθαρέντος τοῦ αἵματος, καὶ τῶν πνευμάτων οὐ
					δυναμένων ἐν αὐτῷ τὰς κατὰ φύσιν ὁδοὺς βαδίζειν, καταψύξιές τε γίγνονται ὑπὸ τῆς
					στάσιος, καὶ σκοτώσιες, καὶ ἀφωνίη, καὶ καρηβαρίη, καὶ σπασμοὶ, ἢν ἤδη ἐπὶ τὴν
					καρδίην ἢ τὸ ἧπαρ ἢ ἐπὶ τὴν φλέβα ἔλθῃ· ἔνθεν ἐπίληπτοι γίγνονται ἢ παραπλῆγες,
					ἢν ἐς τοὺς περιέχοντας τόπους ἐμπέσῃ τὰ Ῥεύματα, καὶ ὑπὸ τῶν πνευμάτων οὐ
					δυναμένων διεξιέναι καταξηρανθῇ."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,3,ἀλλὰ χρὴ τοὺς
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,4,"τοιούτους προπυριῶντα φλεβοτομέειν ἐν ἀρχῇσιν εὐθέως, μετεώρων ἐόντων πάντων τῶν
					λυπεόντων πνευμάτων καὶ Ῥευμάτων· εὐβοηθητότερα γάρ ἐστιν· καὶ ἀναλαμβάνοντα,
					καὶ τὰς κρίσιας ἐπιθεωρέοντα, φαρμακεύειν, ἢν μὴ κουφίζηται, ἄνω· τὴν δὲ κάτω
					κοιλίην, ἢν μὴ ὑποχωρέῃ κλυσμῷ, ὄνου γάλα ἑφθὸν δίδου, καὶ πινέτω μὴ ἔλασσον
					δώδεκα κοτυλῶν· ἢν δὲ Ῥώμη περιέχῃ, πλεῖον ἑκκαίδεκα."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,1,"Σύναγχος δὲ γίνεται, ὁκόταν ἐκ τῆς κεφαλῆς Ῥεῦμα πουλὺ καὶ κολλῶδες ὥρην
					χειμερινὴν ἢ ἐαρινὴν ἐς τὰς σφαγίτιδας φλέβας ἐπιῤῬυῇ, καὶ τὸ Ῥεῦμα πλεῖον"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,2,"διὰ τὴν εὐρύτητα ἐπισπάσωνται· ὁκότ
      

      δὲ ψ
      

      όν τε ἐὸν καὶ
					κολλῶδες ἐμφράξηται, τοῦ πνεύματος τ
      

      ους καὶ τοῦ αἵματος ἀποφράσσον,
					πήγνυσι τὰ ξύνεγγυς τοῦ αἵματος, καὶ ἀκίνητον καὶ στάσιμον ποιέει, φύσει ψυχρον
					ἐὸν καὶ ἐμφρακτικόν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,3,"διὰ τοῦτο πνίγονται, τῆς γλώσσης ἀποπελιουμένης καὶ στρογγυλουμένης καὶ
					ἀνακαμπτομένης διὰ τὰς φλέβας τὰς ὑπὸ τὴν γλῶσσαν· τῆς γὰρ ὑποταμνομένης
					σταφυλῆς, ἣν δὴ κιονίδα καλεῦσιν, ἑκατέρωθεν φλὲψ παχείη."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,4,ὁκόταν οὖν
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,5,"πλήρεες αὗται ἐοῦσαι ἐς τὴν γλῶσσαν ἐναποστηρίζωνται ἀραιὴν ἐοῦσαν καὶ
					σπογγοειδέα, διὰ τὴν ξηρασίην ὑπὸ βίης τὸ ἐκ τῶν φλεβῶν δεχομένη ὑγρὸν, ἐκ
					πλατείης μὲν στρογγύλη γίνεται, ἐξ εὐχρόου δὲ πελιδνὴ, ἐκ μαλθακῆς δὲ σκληρὴ, ἐξ
					εὐκάμπτου δὲ ἄκαμπτος, ὥστε ταχέως ἀποπνίγεσθαι, ἢν μή τις ὀξέως βοηθῇ."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,6,"φλεβοτομίην τε ποιεύμενος ἀπὸ βραχιόνων, καὶ τὰς ὑπὸ τὴν γλῶσσαν φλέβας
					ὑποτάμνων, καὶ φαρμακεύων τοῖσιν ἐκλεικτοῖσι, καὶ ἀναγαργαρίζων θερμοῖσι, καὶ
					κεφαλὴν ὑποξυρῶν, καὶ κήρωμα κεφαλῇ καὶ τραχήλῳ περιτιθέναι, καὶ εἰρίοισι
					περιελίσσειν, καὶ σπόγγοισι μαλθακοῖσιν, ἐν ὕδατι θερμῷ ἐκπιεζεῦντα, πυριῇν·
					πίνειν τε ὕδωρ καὶ μελίκρητον μὴ ψυχρά·"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,7,"χυλὸν δε προσφέρειν, ὁκόταν ἐκ κρίσιος ἐν ἀσφαλείῃ ἤδη ᾖ."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,8,"ὁκόταν ἐν θερινῇ ἢ μετοπωρινῇ
      

      ῃ ἐκ κεφαλῆς θερμὸν τὸ Ῥεῦμα καταῤῬυῇ,
					καὶ νιτρῶδες ᾖ, ἅτε ὑπὸ τῆς ὥρης δριμὺ καὶ θερμὸν γεγενημένον, δάκνει τοιόνδε
					ἐὸν, καὶ ἑλκοῖ, καὶ πνεύματος ἐμπίπλησι, καὶ ὀρθοπνοίη παραγίγνεται καὶ ξηρασίη
					πολλὴ, καὶ τὰ θεωρεύμενα ἰσχνὰ φαίνεται, καὶ τοὺς ὄπισθεν τένοντας ἐν τῷ τραχήλῳ
					ξυντείνεται, καὶ δοκέει οἱ τέτανος ἐντετάσθαι, καὶ ἡ φωνὴ ἀπέῤῬωγε, καὶ τὸ
					πνεῦμα σμικρὸν, καὶ ἡ ἀντίσπασις τοῦ"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,9,πνεύματος πυκνὴ καὶ βιαίη παραγίγνεται.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,10,"οἱ τοιοίδε τὴν ἀρτηρίην ἑλκοῦνται, καὶ τὸν πλεύμονα πίμπρανται, οὐ δυνάμενοι τὸ
					ἔξωθεν πνεῦμα ἐπάγεσθαι."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,11,"τοῖσι τοιουτέοισι δὲ ἢν μὴ ἐς τὰ ἔξω μέρεα τοῦ τραχήλου ἑκουσίῃ ἀποφέρηται,
					δεινότερα καὶ ἀφυκτότερα ἐστὶ, καὶ διὰ τὴν ὥρην, καὶ ὅτι ἀπὸ θερμῶν καὶ
					δριμέων."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,1,"ἢν πυρετὸς λάβῃ παλαιῆς κόπρου ὑπεούσης, νεοβρῶτι"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,2,"ἐόντι, ἤν τε ξὺν ὀδύνῃ πλευροῦ, ἤν τε μὴ, ἡσυχίην ἄγειν μέχρις οὗ καταβῇ τὰ σιτία
					πρῶτον ἐς τὴν κάτω κοιλίην· πόματι δὲ χρεέσθω ὀξυμέλιτι· ὁκόταν δὲ ἐς τὴν ὀσφὺν
					βάρος ἥκῃ, κάτω κλύσαι κλυσμῷ, ἢ καθᾶραι φαρμάκῳ· ὁκόταν δὲ καθαρθῇ, διαιτᾷν
					Ῥοφήματι πρῶτον καὶ πόματι μελικρήτῳ· ἔπειτα σιτίοισι καὶ ἰχθύσιν ἑφθοῖσι καὶ
					οἴνῳ ὑδαρεῖ, ἐς νύκτα ὀλίγῳ· ἡμέρῃ δὲ ὑδαρὲς μελίκρητον."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,3,"ὁκόταν δὲ αἱ φῦσαι δυσώδεες ἔωσιν, οὕτως ἢ βαλάνῳ ἢ κλυσμῷ· εἰ δὲ μὴ, ἐπισχεῖν
					ὀξύμελι πίνοντα, ἕως ἂν καταβῇ ἐς τὴν κάτω κοιλίην, εἶθʼ οὕτω κλυσμῷ
					ὑπαγαγεῖν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,4,"ἢν δὲ λαπαρῷ ἐόντι καῦσος ἐπιγένηται, ἤν σοι δοκέῃ φαρμακεύειν ἐπιτηδείως ἔχειν,
					ἔσω τριῶν ἡμερέων μὴ φαρμακεύειν, ἀλλʼ ἢ τεταρταῖον."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,5,"ὁκόταν δὲ φαρμακεύσῃς,"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,6,"τοῖσι Ῥοφήμασι χρῶ, διαφυλάσσων τοὺς παροξυσμοὺς τῶν πυρετῶν, ὅκως μηδέποτε
					προσοίσεις μελλόντων ἔσεσθαι τῶν πυρετῶν, ἀλλὰ ληγόντων, ἀλλὰ παυσαμένων, καὶ ὡς
					ποῤῬωτάτω ἀπὸ τῆς ἀρχῆς."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,7,"ποδῶν δὲ ψυχρῶν ἐόντων, μήτε ποτὸν μήτε Ῥόφημα μήτʼ ἄλλο μηδὲν δίδου τοιόνδε,
					ἀλλὰ μέγιστον ήγο
      

      τοῦτ εἰναι διαφυλάσσεσθαι, ἕως ἂν διάθερμοι σφόδρα
					γένωνται· εἶθʼ οὕτω τὸ ξυμφέρον πρόσφερε."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,8,"ὡς γὰρ ἐπιτοπουλὺ σημεῖόν ἐστι μέλλοντος παροξύνεσθαι τοῦ πυρετοῦ ψύξις ποδῶν· εἰ
					δʼ ἐν τοιούτῳ καιρῷ προσοίσεις, ἅπαντα τὰ μέγιστα ἐξαμαρτήσεις· τὸ γὰρ νούσημα
					αὐξήσεις οὐ σμικρῶς."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,9,"ὁκόταν δὲ ὁ πυρετὸς λήγῃ, τοὐναντίον οἱ πόδες θερμότεροι γίγνονται τοῦ ἄλλου
					σώματος· αὔξεται μὲν γὰρ ψύχων τοὺς πόδας, ἐξαπτόμενος ἐκ τοῦ θώρηκος, ἐς τὴν
					κεφαλὴν ἀναπέμπων τὴν φλόγα· ξυνδεδραμηκότος δὲ ἅλες τοῦ θερμοῦ ἅπαντος ἄνω, καὶ
					ἀναθυμιωμένου ἐς"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,10,"τὴν κεφαλὴν, εἰκότως οἱ πόδες ψυχροὶ γίγνονται, ἄσαρκες καὶ νευρώδεες φύσει
					ἐόντες· ἔτι δὲ πουλὺ ἀπέχοντες τῶν θερμοτάτων τόπων ψύχονται, ξυναθροιζομένου
					τοῦ θερμοῦ ἐς τὸν θώρηκα· καὶ πάλιν ἀνάλογον, λυομένου τοῦ πυρετοῦ καὶ
					κατακερματιζομένου, ἐς τοὺς πόδας καταβαίνει· κατὰ δὲ τὸν χρόνον τοῦτον ἡ κεφαλὴ
					καὶ ὁ θώρηξ κατέψυκται."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,11,"τοῦ δʼ εἵνεκα προσεκτέον, ὅτι, ὁκόταν οἱ πόδες ψυχροὶ ἔωσι, θερμὴν ἀνάγκη τὴν
					κοιλίην εἶναι καὶ πολλῆς ἄσης μεστὴν, καὶ ὑποτεταραγμένη,"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,12,"οἱ πολλοὶ τῶν τοιουτέων τὰς κροκύδας ἀφαιρέουσι, καὶ τὰς Ῥῖνας σκάλλουσι, καὶ
					κατὰ βραχὺ μὲν ἀποκρίνονται τὸ ἐρωτώμενον, αὐτοὶ δὲ ἀφʼ ἑωυτῶν οὐδὲν λέγουσι
					κατηρτημένον· δοκέει οὖν μοι τὰ τοιάδε μελαγχολικὰ εἶναι· ἢν δὲ τοιῶνδε ἐόντων ἡ
					κοιλίη ὑγρὴ ᾖ καὶ ξυντήκῃ, δοκέει μοι τὰ Ῥοφήματα ψυχρότερα καὶ παχύτερα
					προσφέρειν, καὶ τὰ πόματα στατικὰ καὶ οἰνωδέστερα ἢ καὶ στυπτικώτερα."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,13,"Ὁκόσοισι δὲ τῶν πυρετῶν δῖνοί τε ἀπʼ ἀρχῆς καὶ σφυγμοὶ κεφαλῆς εἰσι καὶ οὖρα
					λεπτὰ, τουτέοισι προσδέχεσθαι πρὸς τὰς κρίσιας παροξυνθησόμενον τὸν πυρετόν· οὐ
					θαυμάσαιμι δʼ ἂν οὐδʼ εἰ παραφρονήσειαν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,14,"οἷσι δὲ ἐν ἀρχῇ τὰ οὖρα νεφελοειδέα καὶ παχέα, τοὺς"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,15,"τοιούσδε ὑποκαθαίρειν, ἢν καὶ τὰ ἄλλα ξυμφέρῃ· ὁκόσοισι δὲ ἐν ἀρχῇ τὰ οὖρα λεπτὰ,
					μὴ φαρμάκευε τοὺς τοιούτους, ἀλλʼ ἢν δοκέῃ, κλύσαι· τούτους ξυμφέρει οὕτω
					θεραπεύεσθαι, τῷ σώματι ἡσυχίην ἄγοντας, ἀλείφοντά τε καὶ περιστέλλοντα ὁμαλῶς·
					ποτῷ δὲ χρέεσθαι μελικρήτῳ ὑδαρεῖ, καὶ Ῥοφήματι χυλῷ πτισάνης ἐς ἑσπέρην·
					κοιλίην δὲ ὕπαγε κατʼ ἀρχὰς κλυσμῷ· φάρμακα δὲ μὴ πρόσαγε"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,16,"τούτοισιν· ἢν γάρ τι κινήσῃς κατὰ κοιλίην, τὸ οὖρον οὐ πεπαίνεται, ἀλλʼ ἄνιδρός
					τε καὶ ἄκριτος ὁ πυρετὸς ἐπὶ πολὺν χρόνον ἔσται."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,17,"τὰ δὲ Ῥοφήματα, ὁκόταν ἐγγὺς τῶν κρισίων ᾖ, μὴ δίδου, ἢν θορυβῆται, ἢν δʼ ἀνῇ
					καὶ ἐπιδιδῷ ἐπὶ τὸ βέλτιον· φυλάσσεσθαι δὲ χρὴ καὶ τῶν ἄλλων πυρετῶν τὰς
					κρίσιας, καὶ ἀφαιρέειν τὰ Ῥοφήματα κατὰ τοῦτον τὸν καιρόν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,18,"μεμαθήκασι δὲ μακροὶ οἱ πυρετοὶ οἵδε γίγνεσθαι,"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",28,28.,19,"καὶ ἀποσκήμματα ἴσχειν, ἢν μὲν τὰ κάτω ψυχρὰ ᾖ, περὶ ὦτα καὶ τράχηλον· ἢν δὲ μὴ
					ψυχρὰ ᾖ, ἄλλας ἴσχειν μεταβολάς· ῥέει δὲ καὶ αἷμα ἐκ Ῥινῶν, καὶ αἱ κοιλίαι
					τοῖσι τοιουτέοισιν ἐκταράσσονται· ὁκόσοισι δὲ πυρετοὶ ἀσώδεές εἰσι, καὶ
					ὑποχόνδρια ξυντείνουσι, καὶ κεκλιμένοι οὐκ ἀνέχονται ἐν τῷ αὐτέῳ, καὶ τὰ ἄκρεα
					ψύχονται πάντα, πλείστης ἐπιμελείης καὶ φυλακῆς δέονται· διάγειν δὲ τούτοισι
					προσφέροντας μηδὲν ἄλλο ἢ ὀξύμελι ὑδαρές· Ῥόφημα δὲ μὴ πρόσφερε,"
